Date,DEH,HERON,ELPEDISON,MYTILINEOS
2020-11-01 00:00:00+01:00,1959.05,0.0,0.0,127.9
2020-11-01 01:00:00+01:00,1868.1,0.0,0.0,127.9
2020-11-01 02:00:00+01:00,1769.6,0.0,0.0,127.9
2020-11-01 03:00:00+01:00,1688.1,0.0,0.0,127.9
2020-11-01 04:00:00+01:00,1669.6,0.0,0.0,127.9
2020-11-01 05:00:00+01:00,1670.1000000000001,0.0,0.0,127.9
2020-11-01 06:00:00+01:00,1494.09,0.0,0.0,127.9
2020-11-01 07:00:00+01:00,1361.6,0.0,0.0,127.9
2020-11-01 08:00:00+01:00,1384.6,0.0,0.0,127.9
2020-11-01 09:00:00+01:00,1307.6,0.0,0.0,187.9
2020-11-01 10:00:00+01:00,1248.0,0.0,0.0,342.0
2020-11-01 11:00:00+01:00,1371.05,0.0,0.0,360.95000000000005
2020-11-01 12:00:00+01:00,1440.1,0.0,0.0,377.9
2020-11-01 13:00:00+01:00,1423.56,0.0,0.0,411.4
2020-11-01 14:00:00+01:00,1500.6,0.0,90.0,484.4
2020-11-01 15:00:00+01:00,1757.1999999999998,0.0,200.0,639.79
2020-11-01 16:00:00+01:00,1982.045,0.0,325.765,790.6899999999999
2020-11-01 17:00:00+01:00,2073.75,0.0,350.02,783.38
2020-11-01 18:00:00+01:00,2091.82,0.0,318.69,844.49
2020-11-01 19:00:00+01:00,2243.0,0.0,350.0,842.5
2020-11-01 20:00:00+01:00,1980.67,0.0,340.93,941.9
2020-11-01 21:00:00+01:00,1803.375,0.0,340.34,686.785
2020-11-01 22:00:00+01:00,1817.335,0.0,328.87,654.7950000000001
2020-11-01 23:00:00+01:00,1571.0,0.0,282.5,494.0
2020-11-02 00:00:00+01:00,1622.03,0.0,317.5,407.46500000000003
2020-11-02 01:00:00+01:00,1547.25,0.0,318.55,389.20000000000005
2020-11-02 02:00:00+01:00,1506.0,0.0,333.0,353.5
2020-11-02 03:00:00+01:00,1544.05,0.0,292.05,345.9
2020-11-02 04:00:00+01:00,1570.05,0.0,331.0,394.95000000000005
2020-11-02 05:00:00+01:00,1772.1,0.0,335.0,471.9
2020-11-02 06:00:00+01:00,2073.1,0.0,325.0,607.9
2020-11-02 07:00:00+01:00,1891.8,0.0,274.8,727.9
2020-11-02 08:00:00+01:00,1767.895,0.0,254.5,698.115
2020-11-02 09:00:00+01:00,1748.22,0.0,236.5,671.78
2020-11-02 10:00:00+01:00,1762.98,0.0,262.0,676.02
2020-11-02 11:00:00+01:00,1806.1,0.0,263.0,672.9
2020-11-02 12:00:00+01:00,1878.1100000000001,0.0,264.0,688.9
2020-11-02 13:00:00+01:00,1751.97,0.0,258.97,764.0699999999999
2020-11-02 14:00:00+01:00,2101.15,0.0,301.95,692.9
2020-11-02 15:00:00+01:00,2304.64,0.0,353.865,693.405
2020-11-02 16:00:00+01:00,2438.9700000000003,0.0,344.01,858.05
2020-11-02 17:00:00+01:00,2451.545,0.0,335.0,788.61
2020-11-02 18:00:00+01:00,2484.0,0.0,335.0,809.355
2020-11-02 19:00:00+01:00,2484.0,0.0,335.0,810.48
2020-11-02 20:00:00+01:00,2406.5,0.0,350.13,823.72
2020-11-02 21:00:00+01:00,2134.8,0.0,350.12,771.58
2020-11-02 22:00:00+01:00,2214.55,0.0,328.05,676.9
2020-11-02 23:00:00+01:00,1922.74,0.0,307.36,647.9
2020-11-03 00:00:00+01:00,1673.0,0.0,367.5,664.0
2020-11-03 01:00:00+01:00,1575.8,0.0,371.25,659.45
2020-11-03 02:00:00+01:00,1508.0,0.0,370.0,667.5
2020-11-03 03:00:00+01:00,1531.5,0.0,361.05,599.45
2020-11-03 04:00:00+01:00,1618.08,0.0,375.0,594.92
2020-11-03 05:00:00+01:00,1759.6,0.0,382.5,792.4
2020-11-03 06:00:00+01:00,2132.01,0.0,355.59000000000003,728.9
2020-11-03 07:00:00+01:00,2252.25,0.0,346.14,770.6
2020-11-03 08:00:00+01:00,2248.71,0.0,368.0,798.29
2020-11-03 09:00:00+01:00,2234.75,0.0,363.0,760.25
2020-11-03 10:00:00+01:00,2245.69,0.0,361.0,752.3
2020-11-03 11:00:00+01:00,2317.29,0.0,361.0,728.21
2020-11-03 12:00:00+01:00,2309.88,0.0,361.5,758.62
2020-11-03 13:00:00+01:00,2281.63,0.0,379.0,727.9
2020-11-03 14:00:00+01:00,2318.27,0.0,379.0,723.05
2020-11-03 15:00:00+01:00,2301.45,0.0,371.0,825.5799999999999
2020-11-03 16:00:00+01:00,2457.725,0.0,381.0,877.15
2020-11-03 17:00:00+01:00,2438.0,0.0,360.42,907.9
2020-11-03 18:00:00+01:00,2470.0,10.0,325.98,898.94
2020-11-03 19:00:00+01:00,2412.2799999999997,10.0,347.99,909.9
2020-11-03 20:00:00+01:00,2404.56,10.0,349.46000000000004,832.84
2020-11-03 21:00:00+01:00,2117.385,0.0,359.255,748.9
2020-11-03 22:00:00+01:00,2164.6,0.0,339.0,687.9
2020-11-03 23:00:00+01:00,1884.045,0.0,287.595,541.36
2020-11-04 00:00:00+01:00,1480.8899999999999,0.0,306.38,602.22
2020-11-04 01:00:00+01:00,1490.95,0.0,239.05,500.7
2020-11-04 02:00:00+01:00,1520.17,0.0,242.25,563.3199999999999
2020-11-04 03:00:00+01:00,1530.51,0.0,245.0,582.4
2020-11-04 04:00:00+01:00,1436.0,0.0,242.75,570.75
2020-11-04 05:00:00+01:00,1552.05,0.0,304.9,591.55
2020-11-04 06:00:00+01:00,1686.1,0.0,260.0,691.9
2020-11-04 07:00:00+01:00,1780.1,0.0,260.0,683.9
2020-11-04 08:00:00+01:00,1706.73,0.0,324.0,853.1700000000001
2020-11-04 09:00:00+01:00,1923.13,0.0,320.0,734.1
2020-11-04 10:00:00+01:00,2010.76,0.0,307.0,747.73
2020-11-04 11:00:00+01:00,1994.37,0.0,308.0,685.16
2020-11-04 12:00:00+01:00,2059.2799999999997,0.0,309.0,637.73
2020-11-04 13:00:00+01:00,2126.6,0.0,311.0,718.53
2020-11-04 14:00:00+01:00,2163.17,0.0,319.0,627.9
2020-11-04 15:00:00+01:00,2245.5,0.0,325.0,635.9
2020-11-04 16:00:00+01:00,2410.26,0.0,346.0,650.9
2020-11-04 17:00:00+01:00,2441.05,0.0,357.0,807.9
2020-11-04 18:00:00+01:00,2459.02,0.0,334.0,732.9200000000001
2020-11-04 19:00:00+01:00,2457.55,20.0,338.0,767.9
2020-11-04 20:00:00+01:00,2217.95,9.9,360.0,688.9
2020-11-04 21:00:00+01:00,2164.5299999999997,5.0,327.0,717.15
2020-11-04 22:00:00+01:00,2071.4700000000003,0.0,307.0,472.82
2020-11-04 23:00:00+01:00,2035.0,0.0,210.0,623.77
2020-11-05 00:00:00+01:00,1829.69,0.0,52.5,213.4
2020-11-05 01:00:00+01:00,1513.06,0.0,0.0,127.9
2020-11-05 02:00:00+01:00,1531.2,0.0,0.0,127.9
2020-11-05 03:00:00+01:00,1555.9,0.0,0.0,127.9
2020-11-05 04:00:00+01:00,1375.21,0.0,55.0,127.9
2020-11-05 05:00:00+01:00,1377.1,0.0,163.0,192.9
2020-11-05 06:00:00+01:00,1474.93,0.0,210.0,415.4
2020-11-05 07:00:00+01:00,1490.9299999999998,0.0,210.0,753.3199999999999
2020-11-05 08:00:00+01:00,1872.75,0.0,319.1,771.9
2020-11-05 09:00:00+01:00,1879.99,0.0,313.52,736.9
2020-11-05 10:00:00+01:00,1846.67,0.0,312.43,711.9
2020-11-05 11:00:00+01:00,1833.8600000000001,0.0,310.83,697.9
2020-11-05 12:00:00+01:00,1946.07,0.0,353.0,607.93
2020-11-05 13:00:00+01:00,1952.71,0.0,330.0,522.88
2020-11-05 14:00:00+01:00,1931.75,0.0,308.0,645.75
2020-11-05 15:00:00+01:00,1992.65,0.0,310.39,629.9
2020-11-05 16:00:00+01:00,2000.79,0.0,311.41,651.96
2020-11-05 17:00:00+01:00,2093.825,0.0,301.12,665.09
2020-11-05 18:00:00+01:00,2174.33,0.0,317.45,720.9
2020-11-05 19:00:00+01:00,2101.59,0.0,291.26,710.3
2020-11-05 20:00:00+01:00,1872.12,0.0,310.0,681.39
2020-11-05 21:00:00+01:00,1783.81,0.0,310.0,534.53
2020-11-05 22:00:00+01:00,1582.5,0.0,240.0,407.51
2020-11-05 23:00:00+01:00,1441.0,0.0,292.315,361.21500000000003
2020-11-06 00:00:00+01:00,1270.525,0.0,0.0,247.9
2020-11-06 01:00:00+01:00,1266.81,0.0,0.0,127.9
2020-11-06 02:00:00+01:00,1244.83,0.0,0.0,127.9
2020-11-06 03:00:00+01:00,1242.97,0.0,0.0,127.9
2020-11-06 04:00:00+01:00,1277.06,0.0,0.0,127.9
2020-11-06 05:00:00+01:00,1227.51,0.0,0.0,127.9
2020-11-06 06:00:00+01:00,1213.3600000000001,0.0,55.0,257.9
2020-11-06 07:00:00+01:00,1222.4850000000001,0.0,160.0,679.03
2020-11-06 08:00:00+01:00,1261.16,0.0,306.35,760.14
2020-11-06 09:00:00+01:00,1167.2350000000001,0.0,307.2,725.74
2020-11-06 10:00:00+01:00,1109.8700000000001,0.0,319.0,622.75
2020-11-06 11:00:00+01:00,1101.94,0.0,307.0,539.25
2020-11-06 12:00:00+01:00,1114.23,0.0,302.23,469.9
2020-11-06 13:00:00+01:00,1240.81,0.0,307.0,469.9
2020-11-06 14:00:00+01:00,1332.3899999999999,0.0,299.05,514.56
2020-11-06 15:00:00+01:00,1431.2350000000001,0.0,355.0,687.9
2020-11-06 16:00:00+01:00,1830.7849999999999,0.0,357.0,727.1500000000001
2020-11-06 17:00:00+01:00,2063.59,0.0,357.0,749.26
2020-11-06 18:00:00+01:00,1984.9,0.0,330.24,745.86
2020-11-06 19:00:00+01:00,1886.85,0.0,345.96000000000004,747.19
2020-11-06 20:00:00+01:00,1590.8600000000001,0.0,310.51,674.9
2020-11-06 21:00:00+01:00,1593.7799999999997,0.0,282.51,514.21
2020-11-06 22:00:00+01:00,1582.0900000000001,0.0,220.0,287.9
2020-11-06 23:00:00+01:00,1510.71,0.0,52.5,287.9
2020-11-07 00:00:00+01:00,891.815,0.0,0.0,167.9
2020-11-07 01:00:00+01:00,759.88,0.0,0.0,127.9
2020-11-07 02:00:00+01:00,678.37,0.0,0.0,127.9
2020-11-07 03:00:00+01:00,527.0,0.0,0.0,157.9
2020-11-07 04:00:00+01:00,513.64,0.0,0.0,248.9
2020-11-07 05:00:00+01:00,455.44,0.0,0.0,344.9
2020-11-07 06:00:00+01:00,453.15999999999997,0.0,0.0,424.9
2020-11-07 07:00:00+01:00,475.3,0.0,0.0,471.49
2020-11-07 08:00:00+01:00,457.95,0.0,0.0,469.9
2020-11-07 09:00:00+01:00,456.71000000000004,0.0,0.0,474.4
2020-11-07 10:00:00+01:00,500.40999999999997,0.0,0.0,502.9
2020-11-07 11:00:00+01:00,517.29,0.0,0.0,469.9
2020-11-07 12:00:00+01:00,609.59,0.0,110.0,483.72
2020-11-07 13:00:00+01:00,863.1599999999999,0.0,230.0,469.9
2020-11-07 14:00:00+01:00,1057.91,0.0,250.0,469.9
2020-11-07 15:00:00+01:00,1154.33,0.0,250.0,469.9
2020-11-07 16:00:00+01:00,1463.295,0.0,312.0,687.9
2020-11-07 17:00:00+01:00,1519.45,0.0,312.0,687.9
2020-11-07 18:00:00+01:00,1609.3400000000001,0.0,341.0,829.6600000000001
2020-11-07 19:00:00+01:00,1558.33,0.0,339.22,818.1300000000001
2020-11-07 20:00:00+01:00,1467.32,0.0,340.21500000000003,802.9
2020-11-07 21:00:00+01:00,1222.23,0.0,307.5,642.63
2020-11-07 22:00:00+01:00,1025.55,0.0,277.51,333.4
2020-11-07 23:00:00+01:00,910.935,0.0,230.0,287.9
2020-11-09 00:00:00+01:00,1078.5,0.0,255.0,173.4
2020-11-09 01:00:00+01:00,1117.77,0.0,245.0,127.9
2020-11-09 02:00:00+01:00,1092.805,0.0,255.5,127.9
2020-11-09 03:00:00+01:00,1080.7849999999999,0.0,265.5,127.9
2020-11-09 04:00:00+01:00,1104.975,0.0,225.0,127.9
2020-11-09 05:00:00+01:00,1217.0,0.0,227.5,192.9
2020-11-09 06:00:00+01:00,1441.79,0.0,261.4,460.82000000000005
2020-11-09 07:00:00+01:00,1456.22,0.0,280.34,695.9
2020-11-09 08:00:00+01:00,1438.58,0.0,290.17,702.9
2020-11-09 09:00:00+01:00,1455.3,0.0,275.43,763.25
2020-11-09 10:00:00+01:00,1319.89,0.0,253.54,725.44
2020-11-09 11:00:00+01:00,1291.97,0.0,249.76999999999998,791.9
2020-11-09 12:00:00+01:00,1259.0,0.0,245.85,788.9
2020-11-09 13:00:00+01:00,1286.5,0.0,235.45499999999998,747.53
2020-11-09 14:00:00+01:00,1515.135,0.0,230.0,774.87
2020-11-09 15:00:00+01:00,1674.6100000000001,0.0,310.11,721.82
2020-11-09 16:00:00+01:00,1820.1399999999999,0.0,307.75,846.3700000000001
2020-11-09 17:00:00+01:00,1923.06,0.0,303.38,791.82
2020-11-09 18:00:00+01:00,1970.85,0.0,304.67,807.41
2020-11-09 19:00:00+01:00,1913.355,0.0,302.58,747.9
2020-11-09 20:00:00+01:00,1779.6799999999998,0.0,291.24,724.9
2020-11-09 21:00:00+01:00,1760.155,0.0,275.08,696.65
2020-11-09 22:00:00+01:00,1691.37,0.0,230.45,529.1
2020-11-09 23:00:00+01:00,1463.0,0.0,210.5,333.4
2020-11-10 00:00:00+01:00,1294.46,0.0,260.0,167.9
2020-11-10 01:00:00+01:00,1192.8600000000001,0.0,260.0,127.9
2020-11-10 02:00:00+01:00,1220.53,0.0,245.0,127.9
2020-11-10 03:00:00+01:00,1204.63,0.0,230.0,127.9
2020-11-10 04:00:00+01:00,1194.15,0.0,245.0,157.9
2020-11-10 05:00:00+01:00,1217.38,0.0,230.0,283.9
2020-11-10 06:00:00+01:00,1125.6599999999999,0.0,244.25,481.19
2020-11-10 07:00:00+01:00,1327.31,0.0,270.0,571.99
2020-11-10 08:00:00+01:00,1467.115,0.0,305.2,671.24
2020-11-10 09:00:00+01:00,1280.27,0.0,286.38,654.5
2020-11-10 10:00:00+01:00,1388.28,0.0,247.82,686.02
2020-11-10 11:00:00+01:00,1397.22,0.0,255.67,678.9
2020-11-10 12:00:00+01:00,1555.93,0.0,234.98,762.9
2020-11-10 13:00:00+01:00,1664.66,0.0,236.75,668.36
2020-11-10 14:00:00+01:00,1590.255,0.0,229.54,692.96
2020-11-10 15:00:00+01:00,1577.09,0.0,309.31,642.8299999999999
2020-11-10 16:00:00+01:00,1726.6100000000001,0.0,300.75,823.31
2020-11-10 17:00:00+01:00,1847.6399999999999,0.0,313.04,794.59
2020-11-10 18:00:00+01:00,1686.54,0.0,314.26,739.85
2020-11-10 19:00:00+01:00,1499.96,0.0,312.6,763.76
2020-11-10 20:00:00+01:00,1399.87,0.0,260.0,725.8199999999999
2020-11-10 21:00:00+01:00,1421.41,0.0,254.5,711.52
2020-11-10 22:00:00+01:00,1514.3500000000001,0.0,245.83,452.08000000000004
2020-11-10 23:00:00+01:00,1358.225,0.0,220.5,383.625
2020-11-11 00:00:00+01:00,1149.0,0.0,262.1,173.4
2020-11-11 01:00:00+01:00,1139.0,0.0,234.1,127.9
2020-11-11 02:00:00+01:00,1154.0,0.0,244.07,127.9
2020-11-11 03:00:00+01:00,1169.0,0.0,266.0,127.9
2020-11-11 04:00:00+01:00,1183.0,0.0,222.36,127.9
2020-11-11 05:00:00+01:00,1297.0,0.0,268.6,227.9
2020-11-11 06:00:00+01:00,1449.4,0.0,360.9,584.57
2020-11-11 07:00:00+01:00,1590.92,0.0,250.0,746.08
2020-11-11 08:00:00+01:00,1639.27,0.0,250.0,742.82
2020-11-11 09:00:00+01:00,1560.1,0.0,250.0,729.15
2020-11-11 10:00:00+01:00,1541.8,0.0,250.0,723.23
2020-11-11 11:00:00+01:00,1568.96,0.0,270.12,751.22
2020-11-11 12:00:00+01:00,1431.135,0.0,265.08,708.125
2020-11-11 13:00:00+01:00,1571.23,0.0,262.2,695.45
2020-11-11 14:00:00+01:00,1723.42,0.0,257.4,731.9
2020-11-11 15:00:00+01:00,2107.0550000000003,0.0,287.5,755.0250000000001
2020-11-11 16:00:00+01:00,2157.475,0.0,292.5,826.0550000000001
2020-11-11 17:00:00+01:00,2244.0,0.0,295.0,929.37
2020-11-11 18:00:00+01:00,2133.0299999999997,0.0,309.95,827.45
2020-11-11 19:00:00+01:00,2121.6,0.0,292.5,782.4
2020-11-11 20:00:00+01:00,1998.83,0.0,290.0,772.17
2020-11-11 21:00:00+01:00,1802.595,0.0,285.0,655.4
2020-11-11 22:00:00+01:00,1599.5,0.0,250.0,495.4
2020-11-11 23:00:00+01:00,1269.53,0.0,230.0,516.43
2020-11-12 00:00:00+01:00,1564.6599999999999,0.0,0.0,213.4
2020-11-12 01:00:00+01:00,1531.85,0.0,0.0,127.9
2020-11-12 02:00:00+01:00,1498.58,0.0,0.0,127.9
2020-11-12 03:00:00+01:00,1612.0,0.0,0.0,127.9
2020-11-12 04:00:00+01:00,1684.72,0.0,0.0,127.9
2020-11-12 05:00:00+01:00,1782.1,0.0,110.0,192.9
2020-11-12 06:00:00+01:00,1878.21,0.0,240.0,452.4
2020-11-12 07:00:00+01:00,2110.36,0.0,269.65,796.73
2020-11-12 08:00:00+01:00,2125.62,0.0,281.98,840.4
2020-11-12 09:00:00+01:00,2119.61,0.0,275.41,761.49
2020-11-12 10:00:00+01:00,2152.8199999999997,0.0,293.31,720.87
2020-11-12 11:00:00+01:00,1980.895,0.0,289.38,881.9
2020-11-12 12:00:00+01:00,1977.54,0.0,292.56,882.4
2020-11-12 13:00:00+01:00,1985.32,0.0,287.96,882.4
2020-11-12 14:00:00+01:00,2088.57,0.0,331.03,915.9
2020-11-12 15:00:00+01:00,2201.52,0.0,346.3,918.9
2020-11-12 16:00:00+01:00,2288.26,0.0,340.19,920.9
2020-11-12 17:00:00+01:00,2449.5,0.0,337.84,922.9
2020-11-12 18:00:00+01:00,2346.3,0.0,338.87,923.9
2020-11-12 19:00:00+01:00,2322.51,0.0,350.59,925.9
2020-11-12 20:00:00+01:00,2157.25,0.0,350.85,924.9
2020-11-12 21:00:00+01:00,2044.8899999999999,0.0,342.75,745.36
2020-11-12 22:00:00+01:00,1922.85,0.0,351.07,845.35
2020-11-12 23:00:00+01:00,1827.475,0.0,241.125,625.9
2020-11-13 00:00:00+01:00,1938.63,0.0,244.87,534.53
2020-11-13 01:00:00+01:00,1972.05,0.0,240.45,478.0
2020-11-13 02:00:00+01:00,1994.55,0.0,225.05,469.9
2020-11-13 03:00:00+01:00,1931.0,0.0,220.0,502.0
2020-11-13 04:00:00+01:00,1969.55,0.0,220.0,528.95
2020-11-13 05:00:00+01:00,2214.935,0.0,229.16500000000002,578.9
2020-11-13 06:00:00+01:00,2327.33,0.0,250.0,649.9
2020-11-13 07:00:00+01:00,2300.06,0.0,343.08,796.9
2020-11-13 08:00:00+01:00,2384.5,0.0,300.0,909.88
2020-11-13 09:00:00+01:00,2415.49,0.0,300.0,736.9
2020-11-13 10:00:00+01:00,2476.04,0.0,285.0,682.9
2020-11-13 11:00:00+01:00,2589.0,0.0,285.0,707.53
2020-11-13 12:00:00+01:00,2528.27,0.0,285.0,707.34
2020-11-13 13:00:00+01:00,2526.265,80.0,285.0,683.04
2020-11-13 14:00:00+01:00,2647.76,80.0,300.0,740.9
2020-11-13 15:00:00+01:00,2636.3199999999997,80.0,336.51,808.9
2020-11-13 16:00:00+01:00,2829.645,80.0,324.41,852.66
2020-11-13 17:00:00+01:00,2811.0,60.0,330.01,881.22
2020-11-13 18:00:00+01:00,2813.0,60.0,327.93,852.82
2020-11-13 19:00:00+01:00,2761.08,60.0,326.2,848.6299999999999
2020-11-13 20:00:00+01:00,2686.48,0.0,334.5,915.6400000000001
2020-11-13 21:00:00+01:00,2526.2,0.0,351.01,819.3
2020-11-13 22:00:00+01:00,2524.3599999999997,0.0,263.24,627.9
2020-11-13 23:00:00+01:00,2138.35,0.0,230.0,509.9
2020-11-14 00:00:00+01:00,2095.33,0.0,256.45,564.52
2020-11-14 01:00:00+01:00,2187.84,0.0,250.24,524.29
2020-11-14 02:00:00+01:00,2140.46,0.0,250.0,514.5899999999999
2020-11-14 03:00:00+01:00,2173.48,0.0,250.0,487.9
2020-11-14 04:00:00+01:00,2134.38,0.0,250.0,487.9
2020-11-14 05:00:00+01:00,2159.06,0.0,250.0,496.9
2020-11-14 06:00:00+01:00,2084.88,0.0,285.0,614.6
2020-11-14 07:00:00+01:00,2036.85,0.0,285.0,736.96
2020-11-14 08:00:00+01:00,2002.3600000000001,0.0,285.0,716.73
2020-11-14 09:00:00+01:00,1975.48,0.0,285.0,680.89
2020-11-14 10:00:00+01:00,1935.82,0.0,285.0,677.9
2020-11-14 11:00:00+01:00,2039.56,0.0,285.0,677.9
2020-11-14 12:00:00+01:00,2048.05,0.0,285.0,678.54
2020-11-14 13:00:00+01:00,2166.04,0.0,285.0,677.9
2020-11-14 14:00:00+01:00,2195.1800000000003,0.0,285.0,694.09
2020-11-14 15:00:00+01:00,2324.005,45.0,289.72,766.275
2020-11-14 16:00:00+01:00,2500.315,45.0,337.65,789.31
2020-11-14 17:00:00+01:00,2799.21,45.0,336.71,814.69
2020-11-14 18:00:00+01:00,2684.3399999999997,45.0,336.71,870.95
2020-11-14 19:00:00+01:00,2650.75,30.0,336.71,855.04
2020-11-14 20:00:00+01:00,2495.485,0.0,326.24,784.7
2020-11-14 21:00:00+01:00,2210.06,0.0,295.97,766.97
2020-11-14 22:00:00+01:00,2037.08,0.0,250.0,640.9
2020-11-14 23:00:00+01:00,1995.9499999999998,0.0,250.0,469.9
2020-11-15 00:00:00+01:00,1864.3200000000002,0.0,231.66,463.52
2020-11-15 01:00:00+01:00,1976.9499999999998,0.0,230.0,309.9
2020-11-15 02:00:00+01:00,1861.15,0.0,230.0,264.4
2020-11-15 03:00:00+01:00,1972.58,0.0,230.0,127.9
2020-11-15 04:00:00+01:00,1964.8899999999999,0.0,230.0,127.9
2020-11-15 05:00:00+01:00,1883.35,0.0,230.0,127.9
2020-11-15 06:00:00+01:00,1831.76,0.0,290.34,127.9
2020-11-15 07:00:00+01:00,1831.7600000000002,0.0,295.34,127.9
2020-11-15 08:00:00+01:00,1827.0,0.0,276.1,127.9
2020-11-15 09:00:00+01:00,1868.74,0.0,237.5,127.9
2020-11-15 10:00:00+01:00,1860.21,0.0,285.25,162.9
2020-11-15 11:00:00+01:00,1889.1999999999998,0.0,279.9,245.4
2020-11-15 12:00:00+01:00,1930.58,0.0,270.0,292.9
2020-11-15 13:00:00+01:00,1861.33,0.0,270.0,292.9
2020-11-15 14:00:00+01:00,1917.675,0.0,285.5,437.32500000000005
2020-11-15 15:00:00+01:00,2109.035,0.0,295.8,703.015
2020-11-15 16:00:00+01:00,2047.5500000000002,0.0,357.05,875.9
2020-11-15 17:00:00+01:00,2185.5699999999997,0.0,360.03,919.9
2020-11-15 18:00:00+01:00,2394.58,0.0,355.51,920.9
2020-11-15 19:00:00+01:00,2390.09,0.0,355.51,922.9
2020-11-15 20:00:00+01:00,2600.99,0.0,363.0,861.19
2020-11-15 21:00:00+01:00,2301.99,0.0,348.3,803.22
2020-11-15 22:00:00+01:00,2070.825,0.0,262.03,761.91
2020-11-15 23:00:00+01:00,1877.975,0.0,270.75,469.9
2020-11-16 00:00:00+01:00,1861.22,0.0,210.0,474.9
2020-11-16 01:00:00+01:00,1942.96,0.0,210.0,479.9
2020-11-16 02:00:00+01:00,1949.96,0.0,210.0,479.9
2020-11-16 03:00:00+01:00,1947.1,0.0,210.0,479.9
2020-11-16 04:00:00+01:00,1925.63,0.0,210.0,479.9
2020-11-16 05:00:00+01:00,1865.475,0.0,210.0,525.205
2020-11-16 06:00:00+01:00,2251.1,0.0,210.0,657.9
2020-11-16 07:00:00+01:00,2177.825,0.0,350.57,910.61
2020-11-16 08:00:00+01:00,2213.27,0.0,329.4,794.34
2020-11-16 09:00:00+01:00,2159.79,0.0,336.46,769.74
2020-11-16 10:00:00+01:00,2222.24,0.0,303.21,791.98
2020-11-16 11:00:00+01:00,2247.79,0.0,311.17,793.92
2020-11-16 12:00:00+01:00,2255.6150000000002,0.0,311.38,748.51
2020-11-16 13:00:00+01:00,2308.88,0.0,308.35,746.77
2020-11-16 14:00:00+01:00,2647.1099999999997,0.0,310.0,797.39
2020-11-16 15:00:00+01:00,2574.26,120.0,320.0,810.74
2020-11-16 16:00:00+01:00,2788.34,120.0,341.55,886.11
2020-11-16 17:00:00+01:00,3014.0,120.0,354.01,917.9
2020-11-16 18:00:00+01:00,3009.1,120.0,354.0,919.9
2020-11-16 19:00:00+01:00,3091.24,120.0,343.61,840.6500000000001
2020-11-16 20:00:00+01:00,2851.8500000000004,120.0,345.16,870.99
2020-11-16 21:00:00+01:00,2511.9700000000003,120.0,356.07,871.955
2020-11-16 22:00:00+01:00,2451.9,49.89,307.23,754.48
2020-11-16 23:00:00+01:00,2303.785,11.285,210.0,519.43
2020-11-17 00:00:00+01:00,2442.88,0.0,210.0,484.03
2020-11-17 01:00:00+01:00,2497.31,0.0,210.0,474.9
2020-11-17 02:00:00+01:00,2494.83,0.0,210.0,474.9
2020-11-17 03:00:00+01:00,2501.2799999999997,0.0,210.0,474.9
2020-11-17 04:00:00+01:00,2517.87,0.0,210.0,474.9
2020-11-17 05:00:00+01:00,2487.1800000000003,0.0,210.0,477.67999999999995
2020-11-17 06:00:00+01:00,2428.3,0.0,310.0,606.9
2020-11-17 07:00:00+01:00,2571.275,0.0,341.72,789.0
2020-11-17 08:00:00+01:00,2265.305,0.0,343.72,895.48
2020-11-17 09:00:00+01:00,2230.99,0.0,348.42,812.09
2020-11-17 10:00:00+01:00,2286.39,0.0,345.82,813.29
2020-11-17 11:00:00+01:00,2316.42,0.0,342.18,832.9
2020-11-17 12:00:00+01:00,2262.69,0.0,341.46,822.11
2020-11-17 13:00:00+01:00,2226.99,0.0,340.49,837.02
2020-11-17 14:00:00+01:00,2532.59,0.0,346.14,793.02
2020-11-17 15:00:00+01:00,2669.02,0.0,339.01,770.48
2020-11-17 16:00:00+01:00,2794.31,60.0,342.26,843.9300000000001
2020-11-17 17:00:00+01:00,2991.66,60.0,359.44,917.9
2020-11-17 18:00:00+01:00,3064.215,17.515,346.69,900.5699999999999
2020-11-17 19:00:00+01:00,2852.01,40.51,345.39,837.6
2020-11-17 20:00:00+01:00,2889.215,50.0,345.0,759.8
2020-11-17 21:00:00+01:00,2403.99,14.899999999999999,349.19,790.9200000000001
2020-11-17 22:00:00+01:00,2239.1,0.0,300.0,711.4000000000001
2020-11-17 23:00:00+01:00,2355.46,0.0,210.0,469.9
2020-11-18 00:00:00+01:00,2174.34,0.0,210.0,474.9
2020-11-18 01:00:00+01:00,2186.91,0.0,210.0,474.9
2020-11-18 02:00:00+01:00,2217.49,0.0,210.0,474.9
2020-11-18 03:00:00+01:00,2243.0299999999997,0.0,210.0,474.9
2020-11-18 04:00:00+01:00,2233.6,0.0,210.0,486.9
2020-11-18 05:00:00+01:00,2224.1800000000003,0.0,210.0,489.58
2020-11-18 06:00:00+01:00,2181.85,0.0,280.0,691.05
2020-11-18 07:00:00+01:00,2119.25,0.0,329.47,762.9
2020-11-18 08:00:00+01:00,2051.36,0.0,333.95,764.69
2020-11-18 09:00:00+01:00,2052.95,0.0,311.07,686.66
2020-11-18 10:00:00+01:00,2041.99,0.0,310.0,675.87
2020-11-18 11:00:00+01:00,1963.68,0.0,310.0,659.5
2020-11-18 12:00:00+01:00,1964.58,0.0,310.0,732.9
2020-11-18 13:00:00+01:00,1993.13,0.0,310.0,732.9
2020-11-18 14:00:00+01:00,2021.38,0.0,310.0,749.1
