,Date,Res_Total,Load Total,Hydro Total,sum_imports,sum_exports,weekdays,weekdays0,bankdays,bankdays0,winter,spring,autumn,summer,t1_weekdays,t1_weekdays0,t1_bankdays,t1_bankdays0,t1_winter,t1_spring,t1_autumn,t1_summer
0,2020-11-13 01:00:00+01:00,435.0,4217.0,0.0,800.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,2020-11-13 02:00:00+01:00,415.0,4155.5,0.0,805.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2,2020-11-13 04:00:00+01:00,395.0,4079.5,0.0,773.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3,2020-11-13 05:00:00+01:00,375.0,4153.5,0.0,878.5,319.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
4,2020-11-13 06:00:00+01:00,365.0,4538.0,26.0,1241.5,299.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
5,2020-11-13 07:00:00+01:00,460.0,5060.5,41.0,1476.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6,2020-11-13 08:00:00+01:00,835.0,5516.0,103.0,1401.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
7,2020-11-13 09:00:00+01:00,1320.0,5879.0,143.0,1296.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
8,2020-11-13 10:00:00+01:00,1680.0,6041.0,94.0,1318.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9,2020-11-13 11:00:00+01:00,1820.0,6090.0,74.0,1276.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
10,2020-11-13 12:00:00+01:00,1810.0,6080.5,73.0,1203.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
11,2020-11-13 13:00:00+01:00,1695.0,6018.5,134.0,1176.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
12,2020-11-13 14:00:00+01:00,1460.0,5815.5,96.0,1186.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
13,2020-11-13 15:00:00+01:00,1050.0,5659.5,35.0,1178.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
14,2020-11-13 16:00:00+01:00,555.0,5588.0,51.0,1221.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
15,2020-11-13 17:00:00+01:00,360.0,5863.5,123.0,1377.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
16,2020-11-13 18:00:00+01:00,360.0,6273.0,358.0,1525.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
17,2020-11-13 19:00:00+01:00,345.0,6258.0,452.0,1566.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
18,2020-11-13 20:00:00+01:00,330.0,6146.5,426.0,1558.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
19,2020-11-13 21:00:00+01:00,330.0,5782.5,42.0,1574.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
20,2020-11-13 22:00:00+01:00,330.0,5200.0,76.0,1573.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
21,2020-11-13 23:00:00+01:00,320.0,4909.0,76.0,1617.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
22,2020-11-14 00:00:00+01:00,320.0,4488.5,0.0,1380.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
23,2020-11-14 01:00:00+01:00,320.0,4322.0,0.0,796.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
24,2020-11-14 02:00:00+01:00,360.0,4247.5,0.0,805.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
25,2020-11-14 04:00:00+01:00,385.0,4145.5,0.0,772.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
26,2020-11-14 05:00:00+01:00,435.0,3997.0,20.0,868.5,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
27,2020-11-14 06:00:00+01:00,445.0,4243.0,61.0,1234.0,299.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
28,2020-11-14 07:00:00+01:00,545.0,4476.5,61.0,1475.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
29,2020-11-14 08:00:00+01:00,980.0,4923.0,110.0,1401.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
30,2020-11-14 09:00:00+01:00,1550.0,5406.5,150.0,1298.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
31,2020-11-14 10:00:00+01:00,1960.0,5689.5,163.0,1326.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
32,2020-11-14 11:00:00+01:00,2130.0,5844.5,210.0,1295.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
33,2020-11-14 12:00:00+01:00,2190.0,5956.5,180.0,1222.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
34,2020-11-14 13:00:00+01:00,2130.0,5929.0,91.0,1182.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
35,2020-11-14 14:00:00+01:00,1910.0,5643.0,61.0,1185.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
36,2020-11-14 15:00:00+01:00,1480.0,5531.5,35.0,1184.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
37,2020-11-14 16:00:00+01:00,930.0,5521.0,35.0,1229.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
38,2020-11-14 17:00:00+01:00,695.0,5802.5,49.0,1385.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
39,2020-11-14 18:00:00+01:00,680.0,6202.5,133.0,1533.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
40,2020-11-14 19:00:00+01:00,665.0,6223.0,258.0,1571.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
41,2020-11-14 20:00:00+01:00,650.0,6135.5,246.0,1559.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
42,2020-11-14 21:00:00+01:00,670.0,5751.5,171.0,1574.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
43,2020-11-14 22:00:00+01:00,690.0,5200.0,111.0,1573.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
44,2020-11-14 23:00:00+01:00,700.0,4879.0,70.0,1617.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
45,2020-11-15 00:00:00+01:00,720.0,4458.0,0.0,1385.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
46,2020-11-15 01:00:00+01:00,640.0,4101.5,0.0,807.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
47,2020-11-15 02:00:00+01:00,650.0,4002.0,0.0,813.5,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
48,2020-11-15 04:00:00+01:00,630.0,3871.5,0.0,782.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
49,2020-11-15 05:00:00+01:00,615.0,3828.5,0.0,884.5,319.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
50,2020-11-15 06:00:00+01:00,590.0,3940.0,26.0,1240.5,299.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
51,2020-11-15 07:00:00+01:00,650.0,4067.0,26.0,1468.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
52,2020-11-15 08:00:00+01:00,1045.0,4394.5,30.0,1395.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
53,2020-11-15 09:00:00+01:00,1550.0,4858.0,70.0,1301.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
54,2020-11-15 10:00:00+01:00,1885.0,5259.5,36.0,1333.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
55,2020-11-15 11:00:00+01:00,2015.0,5523.0,30.0,1295.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
56,2020-11-15 12:00:00+01:00,2015.0,5640.5,30.0,1216.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
57,2020-11-15 13:00:00+01:00,1880.0,5531.0,91.0,1176.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
58,2020-11-15 14:00:00+01:00,1635.0,5143.0,61.0,1178.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
59,2020-11-15 15:00:00+01:00,1200.0,5022.5,0.0,1174.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
60,2020-11-15 16:00:00+01:00,705.0,4921.0,0.0,1217.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
61,2020-11-15 17:00:00+01:00,485.0,5194.5,173.0,1376.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
62,2020-11-15 18:00:00+01:00,470.0,5701.5,480.0,1528.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
63,2020-11-15 19:00:00+01:00,465.0,5945.0,527.0,1570.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
64,2020-11-15 20:00:00+01:00,435.0,5869.5,508.0,1559.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
65,2020-11-15 21:00:00+01:00,410.0,5573.5,71.0,1573.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
66,2020-11-15 22:00:00+01:00,410.0,5164.0,76.0,1573.5,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
67,2020-11-15 23:00:00+01:00,400.0,4771.0,50.0,1617.0,279.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
68,2020-11-16 00:00:00+01:00,400.0,4353.0,0.0,1381.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
69,2020-11-16 01:00:00+01:00,360.0,3996.5,0.0,797.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
70,2020-11-16 02:00:00+01:00,360.0,3899.0,0.0,804.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
71,2020-11-16 04:00:00+01:00,360.0,3798.0,0.0,772.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
72,2020-11-16 05:00:00+01:00,325.0,3907.5,0.0,877.5,309.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
73,2020-11-16 06:00:00+01:00,330.0,4347.5,26.0,1237.5,294.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
74,2020-11-16 07:00:00+01:00,395.0,4973.0,73.0,1466.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
75,2020-11-16 08:00:00+01:00,785.0,5363.0,123.0,1392.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
76,2020-11-16 09:00:00+01:00,1325.0,5666.0,143.0,1294.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
77,2020-11-16 10:00:00+01:00,1715.0,5753.0,109.0,1318.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
78,2020-11-16 11:00:00+01:00,1880.0,5808.0,89.0,1277.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
79,2020-11-16 12:00:00+01:00,1915.0,5828.0,89.0,1206.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
80,2020-11-16 13:00:00+01:00,1800.0,5798.0,150.0,1182.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
81,2020-11-16 14:00:00+01:00,1525.0,5627.5,118.0,1189.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
82,2020-11-16 15:00:00+01:00,1055.0,5557.5,35.0,1178.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
83,2020-11-16 16:00:00+01:00,525.0,5481.0,35.0,1217.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
84,2020-11-16 17:00:00+01:00,290.0,5802.5,35.0,1378.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
85,2020-11-16 18:00:00+01:00,290.0,6182.5,118.0,1528.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
86,2020-11-16 19:00:00+01:00,290.0,6295.0,415.0,1569.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
87,2020-11-16 20:00:00+01:00,280.0,6228.5,438.0,1558.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
88,2020-11-16 21:00:00+01:00,270.0,5900.0,327.0,1573.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
89,2020-11-16 22:00:00+01:00,270.0,5378.5,106.0,1574.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
90,2020-11-16 23:00:00+01:00,250.0,5030.5,50.0,1617.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
91,2020-11-17 00:00:00+01:00,240.0,4610.0,0.0,1380.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
92,2020-11-17 01:00:00+01:00,225.0,4050.0,0.0,795.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
93,2020-11-17 02:00:00+01:00,225.0,3955.0,0.0,801.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
94,2020-11-17 04:00:00+01:00,235.0,3875.0,0.0,769.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
95,2020-11-17 05:00:00+01:00,265.0,3990.0,0.0,876.5,309.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
96,2020-11-17 06:00:00+01:00,295.0,4385.0,26.0,1240.5,294.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
97,2020-11-17 07:00:00+01:00,385.0,4970.0,26.0,1471.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
98,2020-11-17 08:00:00+01:00,755.0,5360.0,65.0,1395.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
99,2020-11-17 09:00:00+01:00,1225.0,5600.0,105.0,1294.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
100,2020-11-17 10:00:00+01:00,1560.0,5715.0,71.0,1319.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
101,2020-11-17 11:00:00+01:00,1690.0,5780.0,51.0,1284.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
102,2020-11-17 12:00:00+01:00,1715.0,5820.0,51.0,1214.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
103,2020-11-17 13:00:00+01:00,1630.0,5790.0,112.0,1180.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
104,2020-11-17 14:00:00+01:00,1440.0,5600.0,96.0,1185.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
105,2020-11-17 15:00:00+01:00,1095.0,5535.0,47.0,1183.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
106,2020-11-17 16:00:00+01:00,715.0,5480.0,55.0,1225.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
107,2020-11-17 17:00:00+01:00,555.0,5855.0,198.0,1383.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
108,2020-11-17 18:00:00+01:00,600.0,6240.0,225.0,1532.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
109,2020-11-17 19:00:00+01:00,635.0,6340.0,330.0,1571.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
110,2020-11-17 20:00:00+01:00,655.0,6170.0,443.0,1559.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
111,2020-11-17 21:00:00+01:00,700.0,5820.0,202.0,1574.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
112,2020-11-17 22:00:00+01:00,750.0,5285.0,76.0,1573.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
113,2020-11-17 23:00:00+01:00,780.0,4920.0,50.0,1616.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
114,2020-11-18 00:00:00+01:00,840.0,4505.0,0.0,1389.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
115,2020-11-18 01:00:00+01:00,895.0,4186.5,162.0,822.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
116,2020-11-18 02:00:00+01:00,945.0,4096.5,162.0,832.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
117,2020-11-18 04:00:00+01:00,1030.0,4007.5,82.0,806.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
118,2020-11-18 05:00:00+01:00,1155.0,4086.0,0.0,919.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
119,2020-11-18 06:00:00+01:00,1215.0,4507.5,26.0,1270.5,309.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
120,2020-11-18 07:00:00+01:00,1270.0,5070.5,26.0,1504.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
121,2020-11-18 08:00:00+01:00,1475.0,5491.5,30.0,1444.0,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
122,2020-11-18 09:00:00+01:00,1760.0,5819.0,108.0,1346.5,279.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
123,2020-11-18 10:00:00+01:00,1980.0,5953.0,74.0,1360.5,289.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
124,2020-11-18 11:00:00+01:00,2120.0,5987.0,54.0,1330.0,294.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
125,2020-11-18 12:00:00+01:00,2170.0,6002.0,53.0,1270.5,299.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
126,2020-11-18 13:00:00+01:00,2160.0,5962.0,42.0,1235.0,299.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
127,2020-11-18 14:00:00+01:00,2065.0,5785.0,26.0,1234.0,299.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
128,2020-11-18 15:00:00+01:00,1850.0,5754.0,0.0,1233.0,299.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
129,2020-11-18 16:00:00+01:00,1620.0,5744.5,0.0,1281.0,299.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
130,2020-11-18 17:00:00+01:00,1540.0,6146.0,82.0,1420.5,304.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
131,2020-11-18 18:00:00+01:00,1585.0,6559.0,646.0,1546.0,309.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
132,2020-11-18 19:00:00+01:00,1640.0,6618.0,575.0,1573.0,314.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
133,2020-11-18 20:00:00+01:00,1685.0,6398.0,80.0,1562.5,319.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
134,2020-11-18 21:00:00+01:00,1755.0,6053.0,26.0,1574.0,324.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
135,2020-11-18 22:00:00+01:00,1800.0,5486.0,76.0,1574.0,329.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
136,2020-11-18 23:00:00+01:00,1840.0,5107.5,50.0,1609.0,329.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
137,2020-11-19 00:00:00+01:00,1865.0,4687.0,0.0,1413.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
138,2020-11-19 01:00:00+01:00,2030.0,4258.5,0.0,937.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
139,2020-11-19 02:00:00+01:00,2075.0,4186.5,0.0,949.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
140,2020-11-19 04:00:00+01:00,2120.0,4071.5,0.0,926.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
141,2020-11-19 05:00:00+01:00,2185.0,4143.0,0.0,1027.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
142,2020-11-19 06:00:00+01:00,2215.0,4543.0,26.0,1328.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
143,2020-11-19 07:00:00+01:00,2305.0,5040.5,61.0,1541.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
144,2020-11-19 08:00:00+01:00,2585.0,5534.5,65.0,1507.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
145,2020-11-19 09:00:00+01:00,3005.0,5955.0,105.0,1434.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
146,2020-11-19 10:00:00+01:00,3320.0,6225.0,55.0,1442.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
147,2020-11-19 11:00:00+01:00,3485.0,6345.0,35.0,1413.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
148,2020-11-19 12:00:00+01:00,3505.0,6395.0,35.0,1352.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
149,2020-11-19 13:00:00+01:00,3410.0,6325.0,61.0,1314.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
150,2020-11-19 14:00:00+01:00,3185.0,6109.0,61.0,1309.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
151,2020-11-19 15:00:00+01:00,2810.0,6066.5,35.0,1306.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
152,2020-11-19 16:00:00+01:00,2375.0,6014.0,51.0,1348.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
153,2020-11-19 17:00:00+01:00,2180.0,6310.5,65.0,1459.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
154,2020-11-19 18:00:00+01:00,2190.0,6802.0,1057.0,1554.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
155,2020-11-19 19:00:00+01:00,2165.0,6792.0,341.0,1569.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
156,2020-11-19 20:00:00+01:00,2145.0,6626.0,80.0,1563.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
157,2020-11-19 21:00:00+01:00,2125.0,6217.0,26.0,1574.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
158,2020-11-19 22:00:00+01:00,2110.0,5660.5,76.0,1573.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
159,2020-11-19 23:00:00+01:00,2080.0,5271.0,50.0,1609.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
160,2020-11-20 00:00:00+01:00,2050.0,4848.0,0.0,1415.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
161,2020-11-20 01:00:00+01:00,2170.0,4185.0,0.0,956.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
162,2020-11-20 02:00:00+01:00,2160.0,4085.0,0.0,961.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
163,2020-11-20 04:00:00+01:00,2150.0,3965.0,0.0,928.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
164,2020-11-20 05:00:00+01:00,2080.0,4015.0,0.0,1013.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
165,2020-11-20 06:00:00+01:00,2060.0,4455.0,0.0,1323.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
166,2020-11-20 07:00:00+01:00,2090.0,5090.0,26.0,1530.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
167,2020-11-20 08:00:00+01:00,2395.0,5455.0,26.0,1480.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
168,2020-11-20 09:00:00+01:00,2900.0,5980.0,68.0,1399.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
169,2020-11-20 10:00:00+01:00,3275.0,6295.0,108.0,1425.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
170,2020-11-20 11:00:00+01:00,3445.0,6500.0,75.0,1391.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
171,2020-11-20 12:00:00+01:00,3430.0,6540.0,69.0,1314.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
172,2020-11-20 13:00:00+01:00,3310.0,6400.0,68.0,1266.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
173,2020-11-20 14:00:00+01:00,3035.0,6145.0,129.0,1271.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
174,2020-11-20 15:00:00+01:00,2560.0,6005.0,61.0,1271.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
175,2020-11-20 16:00:00+01:00,2065.0,5925.0,0.0,1314.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
176,2020-11-20 17:00:00+01:00,1855.0,6170.0,0.0,1441.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
177,2020-11-20 18:00:00+01:00,1865.0,6495.0,14.0,1551.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
178,2020-11-20 19:00:00+01:00,1860.0,6525.0,0.0,1571.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
179,2020-11-20 20:00:00+01:00,1875.0,6365.0,115.0,1562.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
180,2020-11-20 21:00:00+01:00,1885.0,5995.0,604.0,1574.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
181,2020-11-20 22:00:00+01:00,1895.0,5465.0,841.0,1573.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
182,2020-11-20 23:00:00+01:00,1895.0,5075.0,261.0,1609.5,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
183,2020-11-21 00:00:00+01:00,1890.0,4660.0,50.0,1412.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
184,2020-11-21 01:00:00+01:00,1935.0,4479.5,35.0,926.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
185,2020-11-21 02:00:00+01:00,1945.0,4396.5,35.0,933.5,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
186,2020-11-21 04:00:00+01:00,1955.0,4256.5,35.0,904.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
187,2020-11-21 05:00:00+01:00,1995.0,4227.5,35.0,1004.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
