Date,Res_Total,Load Total,Hydro Total,sum_imports,sum_exports,SMP
2020-11-13 01:00:00+01:00,435.0,4217.0,0.0,800.0,279.0,49.58
2020-11-13 02:00:00+01:00,415.0,4155.5,0.0,805.0,339.0,48.1
2020-11-13 04:00:00+01:00,395.0,4079.5,0.0,773.0,339.0,43.61
2020-11-13 05:00:00+01:00,375.0,4153.5,0.0,878.5,319.0,43.61
2020-11-13 06:00:00+01:00,365.0,4538.0,26.0,1241.5,299.0,48.1
2020-11-13 07:00:00+01:00,460.0,5060.5,41.0,1476.0,279.0,60.01
2020-11-13 08:00:00+01:00,835.0,5516.0,103.0,1401.0,279.0,79.65
2020-11-13 09:00:00+01:00,1320.0,5879.0,143.0,1296.0,279.0,63.88
2020-11-13 10:00:00+01:00,1680.0,6041.0,94.0,1318.5,279.0,59.92
2020-11-13 11:00:00+01:00,1820.0,6090.0,74.0,1276.5,279.0,55.01
2020-11-13 12:00:00+01:00,1810.0,6080.5,73.0,1203.5,279.0,53.0
2020-11-13 13:00:00+01:00,1695.0,6018.5,134.0,1176.5,279.0,51.58
2020-11-13 14:00:00+01:00,1460.0,5815.5,96.0,1186.5,279.0,51.58
2020-11-13 15:00:00+01:00,1050.0,5659.5,35.0,1178.0,279.0,61.24
2020-11-13 16:00:00+01:00,555.0,5588.0,51.0,1221.0,279.0,78.02
2020-11-13 17:00:00+01:00,360.0,5863.5,123.0,1377.5,279.0,93.18
2020-11-13 18:00:00+01:00,360.0,6273.0,358.0,1525.0,279.0,98.6
2020-11-13 19:00:00+01:00,345.0,6258.0,452.0,1566.5,279.0,96.52
2020-11-13 20:00:00+01:00,330.0,6146.5,426.0,1558.5,279.0,94.79
2020-11-13 21:00:00+01:00,330.0,5782.5,42.0,1574.0,279.0,103.09
2020-11-13 22:00:00+01:00,330.0,5200.0,76.0,1573.5,279.0,77.72
2020-11-13 23:00:00+01:00,320.0,4909.0,76.0,1617.5,279.0,51.58
2020-11-14 00:00:00+01:00,320.0,4488.5,0.0,1380.5,279.0,43.61
2020-11-14 01:00:00+01:00,320.0,4322.0,0.0,796.5,279.0,47.24
2020-11-14 02:00:00+01:00,360.0,4247.5,0.0,805.0,339.0,44.0
2020-11-14 04:00:00+01:00,385.0,4145.5,0.0,772.0,339.0,38.75
2020-11-14 05:00:00+01:00,435.0,3997.0,20.0,868.5,339.0,38.71
2020-11-14 06:00:00+01:00,445.0,4243.0,61.0,1234.0,299.0,40.72
2020-11-14 07:00:00+01:00,545.0,4476.5,61.0,1475.0,279.0,43.92
2020-11-14 08:00:00+01:00,980.0,4923.0,110.0,1401.5,279.0,45.69
2020-11-14 09:00:00+01:00,1550.0,5406.5,150.0,1298.5,279.0,45.24
2020-11-14 10:00:00+01:00,1960.0,5689.5,163.0,1326.0,279.0,43.19
2020-11-14 11:00:00+01:00,2130.0,5844.5,210.0,1295.0,279.0,39.61
2020-11-14 12:00:00+01:00,2190.0,5956.5,180.0,1222.5,279.0,40.48
2020-11-14 13:00:00+01:00,2130.0,5929.0,91.0,1182.0,279.0,41.55
2020-11-14 14:00:00+01:00,1910.0,5643.0,61.0,1185.5,279.0,38.43
2020-11-14 15:00:00+01:00,1480.0,5531.5,35.0,1184.0,279.0,42.55
2020-11-14 16:00:00+01:00,930.0,5521.0,35.0,1229.0,279.0,50.19
2020-11-14 17:00:00+01:00,695.0,5802.5,49.0,1385.5,279.0,85.9
2020-11-14 18:00:00+01:00,680.0,6202.5,133.0,1533.0,279.0,86.15
2020-11-14 19:00:00+01:00,665.0,6223.0,258.0,1571.5,279.0,86.15
2020-11-14 20:00:00+01:00,650.0,6135.5,246.0,1559.5,279.0,86.15
2020-11-14 21:00:00+01:00,670.0,5751.5,171.0,1574.0,279.0,66.0
2020-11-14 22:00:00+01:00,690.0,5200.0,111.0,1573.5,279.0,51.58
2020-11-14 23:00:00+01:00,700.0,4879.0,70.0,1617.0,279.0,46.0
2020-11-15 00:00:00+01:00,720.0,4458.0,0.0,1385.5,279.0,38.44
2020-11-15 01:00:00+01:00,640.0,4101.5,0.0,807.5,279.0,43.28
2020-11-15 02:00:00+01:00,650.0,4002.0,0.0,813.5,339.0,41.55
2020-11-15 04:00:00+01:00,630.0,3871.5,0.0,782.0,339.0,38.05
2020-11-15 05:00:00+01:00,615.0,3828.5,0.0,884.5,319.0,35.56
2020-11-15 06:00:00+01:00,590.0,3940.0,26.0,1240.5,299.0,40.95
2020-11-15 07:00:00+01:00,650.0,4067.0,26.0,1468.5,279.0,48.1
2020-11-15 08:00:00+01:00,1045.0,4394.5,30.0,1395.0,279.0,48.1
2020-11-15 09:00:00+01:00,1550.0,4858.0,70.0,1301.5,279.0,48.1
2020-11-15 10:00:00+01:00,1885.0,5259.5,36.0,1333.0,279.0,46.0
2020-11-15 11:00:00+01:00,2015.0,5523.0,30.0,1295.5,279.0,46.0
2020-11-15 12:00:00+01:00,2015.0,5640.5,30.0,1216.5,279.0,44.93
2020-11-15 13:00:00+01:00,1880.0,5531.0,91.0,1176.0,279.0,42.73
2020-11-15 14:00:00+01:00,1635.0,5143.0,61.0,1178.0,279.0,41.13
2020-11-15 15:00:00+01:00,1200.0,5022.5,0.0,1174.0,279.0,46.17
2020-11-15 16:00:00+01:00,705.0,4921.0,0.0,1217.0,279.0,50.46
2020-11-15 17:00:00+01:00,485.0,5194.5,173.0,1376.5,279.0,84.51
2020-11-15 18:00:00+01:00,470.0,5701.5,480.0,1528.0,279.0,85.9
2020-11-15 19:00:00+01:00,465.0,5945.0,527.0,1570.0,279.0,86.13
2020-11-15 20:00:00+01:00,435.0,5869.5,508.0,1559.0,279.0,86.13
2020-11-15 21:00:00+01:00,410.0,5573.5,71.0,1573.5,279.0,86.21
2020-11-15 22:00:00+01:00,410.0,5164.0,76.0,1573.5,279.0,73.26
2020-11-15 23:00:00+01:00,400.0,4771.0,50.0,1617.0,279.0,52.15
2020-11-16 00:00:00+01:00,400.0,4353.0,0.0,1381.5,279.0,48.1
2020-11-16 01:00:00+01:00,360.0,3996.5,0.0,797.5,279.0,33.37
2020-11-16 02:00:00+01:00,360.0,3899.0,0.0,804.0,339.0,27.66
2020-11-16 04:00:00+01:00,360.0,3798.0,0.0,772.0,339.0,26.56
2020-11-16 05:00:00+01:00,325.0,3907.5,0.0,877.5,309.0,28.05
2020-11-16 06:00:00+01:00,330.0,4347.5,26.0,1237.5,294.0,41.99
2020-11-16 07:00:00+01:00,395.0,4973.0,73.0,1466.5,279.0,53.23
2020-11-16 08:00:00+01:00,785.0,5363.0,123.0,1392.0,279.0,73.75
2020-11-16 09:00:00+01:00,1325.0,5666.0,143.0,1294.0,279.0,63.76
2020-11-16 10:00:00+01:00,1715.0,5753.0,109.0,1318.5,279.0,66.5
2020-11-16 11:00:00+01:00,1880.0,5808.0,89.0,1277.0,279.0,54.14
2020-11-16 12:00:00+01:00,1915.0,5828.0,89.0,1206.5,279.0,53.93
2020-11-16 13:00:00+01:00,1800.0,5798.0,150.0,1182.0,279.0,53.23
2020-11-16 14:00:00+01:00,1525.0,5627.5,118.0,1189.0,279.0,53.23
2020-11-16 15:00:00+01:00,1055.0,5557.5,35.0,1178.5,279.0,63.36
2020-11-16 16:00:00+01:00,525.0,5481.0,35.0,1217.0,279.0,68.07
2020-11-16 17:00:00+01:00,290.0,5802.5,35.0,1378.0,279.0,86.21
2020-11-16 18:00:00+01:00,290.0,6182.5,118.0,1528.5,279.0,110.04
2020-11-16 19:00:00+01:00,290.0,6295.0,415.0,1569.0,279.0,110.02
2020-11-16 20:00:00+01:00,280.0,6228.5,438.0,1558.5,279.0,86.21
2020-11-16 21:00:00+01:00,270.0,5900.0,327.0,1573.5,279.0,86.21
2020-11-16 22:00:00+01:00,270.0,5378.5,106.0,1574.0,279.0,78.43
2020-11-16 23:00:00+01:00,250.0,5030.5,50.0,1617.5,279.0,59.86
2020-11-17 00:00:00+01:00,240.0,4610.0,0.0,1380.5,279.0,45.95
2020-11-17 01:00:00+01:00,225.0,4050.0,0.0,795.5,279.0,39.16
2020-11-17 02:00:00+01:00,225.0,3955.0,0.0,801.0,339.0,33.5
2020-11-17 04:00:00+01:00,235.0,3875.0,0.0,769.5,339.0,31.29
2020-11-17 05:00:00+01:00,265.0,3990.0,0.0,876.5,309.0,32.05
2020-11-17 06:00:00+01:00,295.0,4385.0,26.0,1240.5,294.0,40.12
2020-11-17 07:00:00+01:00,385.0,4970.0,26.0,1471.5,279.0,50.0
2020-11-17 08:00:00+01:00,755.0,5360.0,65.0,1395.5,279.0,65.3
2020-11-17 09:00:00+01:00,1225.0,5600.0,105.0,1294.0,279.0,71.1
2020-11-17 10:00:00+01:00,1560.0,5715.0,71.0,1319.0,279.0,71.89
2020-11-17 11:00:00+01:00,1690.0,5780.0,51.0,1284.5,279.0,70.1
2020-11-17 12:00:00+01:00,1715.0,5820.0,51.0,1214.0,279.0,67.0
2020-11-17 13:00:00+01:00,1630.0,5790.0,112.0,1180.5,279.0,69.0
2020-11-17 14:00:00+01:00,1440.0,5600.0,96.0,1185.0,279.0,69.1
2020-11-17 15:00:00+01:00,1095.0,5535.0,47.0,1183.0,279.0,71.3
2020-11-17 16:00:00+01:00,715.0,5480.0,55.0,1225.5,279.0,72.3
2020-11-17 17:00:00+01:00,555.0,5855.0,198.0,1383.0,279.0,75.3
2020-11-17 18:00:00+01:00,600.0,6240.0,225.0,1532.0,279.0,85.9
2020-11-17 19:00:00+01:00,635.0,6340.0,330.0,1571.0,279.0,84.51
2020-11-17 20:00:00+01:00,655.0,6170.0,443.0,1559.5,279.0,74.33
2020-11-17 21:00:00+01:00,700.0,5820.0,202.0,1574.0,279.0,68.55
2020-11-17 22:00:00+01:00,750.0,5285.0,76.0,1573.0,279.0,61.62
2020-11-17 23:00:00+01:00,780.0,4920.0,50.0,1616.5,279.0,44.78
2020-11-18 00:00:00+01:00,840.0,4505.0,0.0,1389.0,279.0,34.76
2020-11-18 01:00:00+01:00,895.0,4186.5,162.0,822.5,279.0,37.5
2020-11-18 02:00:00+01:00,945.0,4096.5,162.0,832.0,339.0,33.83
2020-11-18 04:00:00+01:00,1030.0,4007.5,82.0,806.5,339.0,29.62
2020-11-18 05:00:00+01:00,1155.0,4086.0,0.0,919.5,339.0,31.07
2020-11-18 06:00:00+01:00,1215.0,4507.5,26.0,1270.5,309.0,37.79
2020-11-18 07:00:00+01:00,1270.0,5070.5,26.0,1504.0,279.0,45.83
2020-11-18 08:00:00+01:00,1475.0,5491.5,30.0,1444.0,279.0,53.55
2020-11-18 09:00:00+01:00,1760.0,5819.0,108.0,1346.5,279.0,56.36
2020-11-18 10:00:00+01:00,1980.0,5953.0,74.0,1360.5,289.0,51.16
2020-11-18 11:00:00+01:00,2120.0,5987.0,54.0,1330.0,294.0,47.99
2020-11-18 12:00:00+01:00,2170.0,6002.0,53.0,1270.5,299.0,47.13
2020-11-18 13:00:00+01:00,2160.0,5962.0,42.0,1235.0,299.0,46.33
2020-11-18 14:00:00+01:00,2065.0,5785.0,26.0,1234.0,299.0,45.55
2020-11-18 15:00:00+01:00,1850.0,5754.0,0.0,1233.0,299.0,48.75
2020-11-18 16:00:00+01:00,1620.0,5744.5,0.0,1281.0,299.0,54.27
2020-11-18 17:00:00+01:00,1540.0,6146.0,82.0,1420.5,304.0,61.72
2020-11-18 18:00:00+01:00,1585.0,6559.0,646.0,1546.0,309.0,66.45
2020-11-18 19:00:00+01:00,1640.0,6618.0,575.0,1573.0,314.0,66.45
2020-11-18 20:00:00+01:00,1685.0,6398.0,80.0,1562.5,319.0,66.72
2020-11-18 21:00:00+01:00,1755.0,6053.0,26.0,1574.0,324.0,56.95
2020-11-18 22:00:00+01:00,1800.0,5486.0,76.0,1574.0,329.0,46.72
2020-11-18 23:00:00+01:00,1840.0,5107.5,50.0,1609.0,329.0,43.31
2020-11-19 00:00:00+01:00,1865.0,4687.0,0.0,1413.0,339.0,36.14
2020-11-19 01:00:00+01:00,2030.0,4258.5,0.0,937.5,339.0,38.29
2020-11-19 02:00:00+01:00,2075.0,4186.5,0.0,949.5,339.0,41.28
2020-11-19 04:00:00+01:00,2120.0,4071.5,0.0,926.0,339.0,17.03
2020-11-19 05:00:00+01:00,2185.0,4143.0,0.0,1027.0,339.0,18.23
2020-11-19 06:00:00+01:00,2215.0,4543.0,26.0,1328.0,339.0,43.7
2020-11-19 07:00:00+01:00,2305.0,5040.5,61.0,1541.5,339.0,48.26
2020-11-19 08:00:00+01:00,2585.0,5534.5,65.0,1507.5,339.0,52.15
2020-11-19 09:00:00+01:00,3005.0,5955.0,105.0,1434.0,339.0,52.15
2020-11-19 10:00:00+01:00,3320.0,6225.0,55.0,1442.5,339.0,49.67
2020-11-19 11:00:00+01:00,3485.0,6345.0,35.0,1413.0,339.0,46.22
2020-11-19 12:00:00+01:00,3505.0,6395.0,35.0,1352.5,339.0,45.14
2020-11-19 13:00:00+01:00,3410.0,6325.0,61.0,1314.0,339.0,42.31
2020-11-19 14:00:00+01:00,3185.0,6109.0,61.0,1309.5,339.0,42.13
2020-11-19 15:00:00+01:00,2810.0,6066.5,35.0,1306.5,339.0,46.22
2020-11-19 16:00:00+01:00,2375.0,6014.0,51.0,1348.0,339.0,52.15
2020-11-19 17:00:00+01:00,2180.0,6310.5,65.0,1459.0,339.0,63.08
2020-11-19 18:00:00+01:00,2190.0,6802.0,1057.0,1554.0,339.0,52.15
2020-11-19 19:00:00+01:00,2165.0,6792.0,341.0,1569.5,339.0,66.23
2020-11-19 20:00:00+01:00,2145.0,6626.0,80.0,1563.5,339.0,70.37
2020-11-19 21:00:00+01:00,2125.0,6217.0,26.0,1574.0,339.0,60.38
2020-11-19 22:00:00+01:00,2110.0,5660.5,76.0,1573.5,339.0,51.0
2020-11-19 23:00:00+01:00,2080.0,5271.0,50.0,1609.0,339.0,42.42
2020-11-20 00:00:00+01:00,2050.0,4848.0,0.0,1415.5,339.0,39.68
2020-11-20 01:00:00+01:00,2170.0,4185.0,0.0,956.0,339.0,25.84
2020-11-20 02:00:00+01:00,2160.0,4085.0,0.0,961.5,339.0,25.98
2020-11-20 04:00:00+01:00,2150.0,3965.0,0.0,928.5,339.0,23.18
2020-11-20 05:00:00+01:00,2080.0,4015.0,0.0,1013.5,339.0,29.55
2020-11-20 06:00:00+01:00,2060.0,4455.0,0.0,1323.0,339.0,36.48
2020-11-20 07:00:00+01:00,2090.0,5090.0,26.0,1530.0,339.0,46.68
2020-11-20 08:00:00+01:00,2395.0,5455.0,26.0,1480.5,339.0,51.7
2020-11-20 09:00:00+01:00,2900.0,5980.0,68.0,1399.5,339.0,51.07
2020-11-20 10:00:00+01:00,3275.0,6295.0,108.0,1425.0,339.0,51.7
2020-11-20 11:00:00+01:00,3445.0,6500.0,75.0,1391.5,339.0,48.31
2020-11-20 12:00:00+01:00,3430.0,6540.0,69.0,1314.0,339.0,46.73
2020-11-20 13:00:00+01:00,3310.0,6400.0,68.0,1266.0,339.0,45.55
2020-11-20 14:00:00+01:00,3035.0,6145.0,129.0,1271.0,339.0,46.73
2020-11-20 15:00:00+01:00,2560.0,6005.0,61.0,1271.0,339.0,47.55
2020-11-20 16:00:00+01:00,2065.0,5925.0,0.0,1314.5,339.0,51.7
2020-11-20 17:00:00+01:00,1855.0,6170.0,0.0,1441.5,339.0,52.15
2020-11-20 18:00:00+01:00,1865.0,6495.0,14.0,1551.0,339.0,58.05
2020-11-20 19:00:00+01:00,1860.0,6525.0,0.0,1571.5,339.0,59.05
2020-11-20 20:00:00+01:00,1875.0,6365.0,115.0,1562.5,339.0,57.53
2020-11-20 21:00:00+01:00,1885.0,5995.0,604.0,1574.0,339.0,52.15
2020-11-20 22:00:00+01:00,1895.0,5465.0,841.0,1573.5,339.0,43.91
2020-11-20 23:00:00+01:00,1895.0,5075.0,261.0,1609.5,339.0,40.55
2020-11-21 00:00:00+01:00,1890.0,4660.0,50.0,1412.0,339.0,32.24
2020-11-21 01:00:00+01:00,1935.0,4479.5,35.0,926.0,339.0,37.52
2020-11-21 02:00:00+01:00,1945.0,4396.5,35.0,933.5,339.0,34.63
2020-11-21 04:00:00+01:00,1955.0,4256.5,35.0,904.0,339.0,29.98
2020-11-21 05:00:00+01:00,1995.0,4227.5,35.0,1004.0,339.0,30.2
2020-11-21 06:00:00+01:00,2025.0,4419.0,61.0,1319.0,339.0,31.76
2020-11-21 07:00:00+01:00,2070.0,4613.0,61.0,1535.0,339.0,36.05
2020-11-21 08:00:00+01:00,2345.0,5169.0,65.0,1493.5,339.0,41.05
2020-11-21 09:00:00+01:00,2730.0,5760.0,146.0,1422.0,339.0,41.26
2020-11-21 10:00:00+01:00,3025.0,6125.0,85.0,1443.5,339.0,41.56
2020-11-21 11:00:00+01:00,3150.0,6315.5,65.0,1410.5,339.0,41.37
2020-11-21 12:00:00+01:00,3135.0,6441.0,63.0,1338.0,339.0,40.84
2020-11-21 13:00:00+01:00,3030.0,6439.5,89.0,1295.5,339.0,41.41
2020-11-21 14:00:00+01:00,2840.0,6179.0,61.0,1295.5,339.0,40.16
2020-11-21 15:00:00+01:00,2550.0,6175.5,35.0,1298.0,339.0,41.86
2020-11-21 16:00:00+01:00,2280.0,6149.5,35.0,1345.5,339.0,52.01
2020-11-21 17:00:00+01:00,2175.0,6475.5,89.0,1459.5,339.0,50.07
2020-11-21 18:00:00+01:00,2180.0,6943.5,327.0,1554.0,339.0,52.01
2020-11-21 19:00:00+01:00,2190.0,6949.0,343.0,1569.0,339.0,52.01
2020-11-21 20:00:00+01:00,2180.0,6720.5,210.0,1563.5,339.0,52.01
2020-11-21 21:00:00+01:00,2200.0,6245.5,41.0,1574.0,339.0,52.01
2020-11-21 22:00:00+01:00,2200.0,5719.0,71.0,1573.5,339.0,41.05
2020-11-21 23:00:00+01:00,2210.0,5299.5,45.0,1607.0,339.0,38.99
2020-11-22 00:00:00+01:00,2205.0,4876.5,0.0,1421.5,339.0,35.05
2020-11-22 01:00:00+01:00,2245.0,4342.5,0.0,966.0,339.0,31.13
2020-11-22 02:00:00+01:00,2235.0,4247.5,0.0,970.0,339.0,25.87
2020-11-22 04:00:00+01:00,2225.0,4086.0,0.0,940.0,339.0,24.64
2020-11-22 05:00:00+01:00,2220.0,4022.5,0.0,1030.0,339.0,25.3
2020-11-22 06:00:00+01:00,2210.0,4155.0,26.0,1329.5,339.0,26.89
2020-11-22 07:00:00+01:00,2240.0,4293.0,26.0,1537.5,339.0,32.15
2020-11-22 08:00:00+01:00,2455.0,4623.5,30.0,1498.0,339.0,37.35
2020-11-22 09:00:00+01:00,2810.0,5011.5,111.0,1428.5,339.0,39.83
2020-11-22 10:00:00+01:00,3115.0,5384.5,50.0,1446.5,339.0,41.09
2020-11-22 11:00:00+01:00,3255.0,5590.5,30.0,1410.5,339.0,42.95
2020-11-22 12:00:00+01:00,3240.0,5724.5,28.0,1334.5,339.0,46.34
2020-11-22 13:00:00+01:00,3125.0,5711.0,89.0,1290.5,339.0,41.2
2020-11-22 14:00:00+01:00,2880.0,5423.0,61.0,1285.5,339.0,40.95
2020-11-22 15:00:00+01:00,2485.0,5364.0,0.0,1275.5,339.0,41.08
2020-11-22 16:00:00+01:00,2080.0,5467.0,0.0,1316.0,339.0,46.34
2020-11-22 17:00:00+01:00,1900.0,5854.0,14.0,1441.0,339.0,65.53
2020-11-22 18:00:00+01:00,1860.0,6356.0,0.0,1551.0,334.0,62.41
2020-11-22 19:00:00+01:00,1815.0,6397.0,0.0,1571.5,329.0,69.88
2020-11-22 20:00:00+01:00,1765.0,6305.0,25.0,1562.5,324.0,58.45
2020-11-22 21:00:00+01:00,1720.0,6058.0,596.0,1574.0,319.0,62.41
2020-11-22 22:00:00+01:00,1680.0,5588.5,926.0,1573.0,319.0,50.8
2020-11-22 23:00:00+01:00,1640.0,5204.5,225.0,1613.0,309.0,46.34
2020-11-23 00:00:00+01:00,1595.0,4786.0,0.0,1402.5,309.0,44.45
2020-11-23 01:00:00+01:00,1630.0,4120.0,0.0,888.0,309.0,35.05
2020-11-23 02:00:00+01:00,1590.0,4025.0,0.0,890.0,339.0,37.05
2020-11-23 04:00:00+01:00,1545.0,3900.0,0.0,854.0,339.0,31.88
2020-11-23 05:00:00+01:00,1455.0,4005.0,20.0,944.5,339.0,38.52
2020-11-23 06:00:00+01:00,1425.0,4455.0,46.0,1285.5,314.0,46.82
2020-11-23 07:00:00+01:00,1410.0,5045.0,46.0,1507.5,284.0,56.5
2020-11-23 08:00:00+01:00,1680.0,5615.0,88.0,1436.5,279.0,70.0
2020-11-23 09:00:00+01:00,2135.0,6005.0,184.0,1336.5,279.0,69.91
2020-11-23 10:00:00+01:00,2480.0,6140.0,110.0,1355.5,279.0,62.41
2020-11-23 11:00:00+01:00,2620.0,6200.0,90.0,1314.5,279.0,58.01
2020-11-23 12:00:00+01:00,2605.0,6220.0,101.0,1239.0,279.0,57.95
2020-11-23 13:00:00+01:00,2435.0,6155.0,150.0,1202.5,279.0,58.56
2020-11-23 14:00:00+01:00,2100.0,5895.0,96.0,1205.0,279.0,62.41
2020-11-23 15:00:00+01:00,1585.0,5825.0,35.0,1198.0,279.0,86.13
2020-11-23 16:00:00+01:00,1055.0,5835.0,35.0,1241.5,279.0,93.51
2020-11-23 17:00:00+01:00,810.0,6200.0,35.0,1394.0,279.0,93.6
2020-11-23 18:00:00+01:00,720.0,6600.0,224.0,1535.5,279.0,93.64
2020-11-23 19:00:00+01:00,665.0,6690.0,253.0,1571.0,279.0,93.65
2020-11-23 20:00:00+01:00,610.0,6630.0,553.0,1559.0,279.0,93.66
2020-11-23 21:00:00+01:00,570.0,6260.0,131.0,1574.0,279.0,93.67
2020-11-23 22:00:00+01:00,550.0,5675.0,71.0,1573.5,279.0,93.61
2020-11-23 23:00:00+01:00,550.0,5350.0,45.0,1617.0,279.0,93.59
2020-11-24 00:00:00+01:00,545.0,4940.0,0.0,1383.0,279.0,86.13
2020-11-24 01:00:00+01:00,615.0,4493.5,0.0,806.0,279.0,47.31
2020-11-24 02:00:00+01:00,665.0,4406.5,0.0,814.0,339.0,42.78
2020-11-24 04:00:00+01:00,725.0,4294.0,0.0,786.0,339.0,35.27
2020-11-24 05:00:00+01:00,845.0,4373.5,0.0,898.5,329.0,37.05
2020-11-24 06:00:00+01:00,910.0,4781.0,26.0,1260.0,304.0,43.37
2020-11-24 07:00:00+01:00,1045.0,5254.5,61.0,1495.0,279.0,64.88
2020-11-24 08:00:00+01:00,1470.0,5831.0,65.0,1428.0,279.0,65.95
2020-11-24 09:00:00+01:00,2090.0,6214.0,146.0,1333.0,279.0,67.37
2020-11-24 10:00:00+01:00,2610.0,6360.0,71.0,1366.5,294.0,61.55
2020-11-24 11:00:00+01:00,2950.0,6407.5,51.0,1341.0,314.0,51.72
2020-11-24 12:00:00+01:00,3090.0,6408.0,51.0,1283.0,329.0,48.42
2020-11-24 13:00:00+01:00,3080.0,6322.0,112.0,1261.0,339.0,47.07
2020-11-24 14:00:00+01:00,2920.0,6057.0,96.0,1277.0,339.0,46.53
2020-11-24 15:00:00+01:00,2595.0,6026.0,35.0,1282.5,339.0,51.71
2020-11-24 16:00:00+01:00,2225.0,6111.5,35.0,1335.0,339.0,60.55
2020-11-24 17:00:00+01:00,2125.0,6507.5,60.0,1456.0,339.0,70.05
2020-11-24 18:00:00+01:00,2175.0,6896.5,228.0,1554.5,339.0,78.96
2020-11-24 19:00:00+01:00,2225.0,6917.0,389.0,1569.5,339.0,70.34
2020-11-24 20:00:00+01:00,2285.0,6793.0,433.0,1563.0,339.0,65.7
2020-11-24 21:00:00+01:00,2355.0,6423.0,96.0,1574.0,339.0,58.62
2020-11-24 22:00:00+01:00,2375.0,5838.5,71.0,1573.5,339.0,48.12
2020-11-24 23:00:00+01:00,2395.0,5435.0,45.0,1605.0,339.0,41.03
2020-11-25 00:00:00+01:00,2410.0,5015.0,0.0,1427.0,339.0,26.38
2020-11-25 01:00:00+01:00,2430.0,4574.0,35.0,993.0,339.0,45.38
2020-11-25 02:00:00+01:00,2425.0,4483.5,35.0,996.0,339.0,43.02
2020-11-25 04:00:00+01:00,2410.0,4332.0,35.0,967.5,339.0,30.57
2020-11-25 05:00:00+01:00,2420.0,4373.0,35.0,1057.5,339.0,35.38
2020-11-25 06:00:00+01:00,2410.0,4786.0,61.0,1343.0,339.0,43.5
2020-11-25 07:00:00+01:00,2445.0,5336.5,61.0,1544.0,339.0,56.0
2020-11-25 08:00:00+01:00,2720.0,5821.0,68.0,1508.5,339.0,66.64
2020-11-25 09:00:00+01:00,3165.0,6235.5,149.0,1440.0,339.0,70.01
2020-11-25 10:00:00+01:00,3510.0,6468.5,74.0,1451.0,339.0,62.67
2020-11-25 11:00:00+01:00,3660.0,6469.5,73.0,1413.0,339.0,53.08
2020-11-25 12:00:00+01:00,3685.0,6489.0,36.0,1344.0,339.0,52.06
2020-11-25 13:00:00+01:00,3585.0,6460.0,62.0,1316.5,339.0,51.55
2020-11-25 14:00:00+01:00,3330.0,6306.5,46.0,1322.0,339.0,51.85
2020-11-25 15:00:00+01:00,2880.0,6327.0,35.0,1312.0,339.0,58.0
2020-11-25 16:00:00+01:00,2375.0,6326.0,35.0,1349.5,339.0,66.0
2020-11-25 17:00:00+01:00,2185.0,6723.0,35.0,1460.0,339.0,78.65
2020-11-25 18:00:00+01:00,2165.0,7004.0,410.0,1554.0,339.0,80.35
2020-11-25 19:00:00+01:00,2165.0,7050.0,275.0,1569.0,339.0,81.0
2020-11-25 20:00:00+01:00,2155.0,6952.5,85.0,1563.5,339.0,81.02
2020-11-25 21:00:00+01:00,2160.0,6594.5,61.0,1574.0,339.0,63.67
2020-11-25 22:00:00+01:00,2145.0,5966.5,106.0,1573.5,339.0,52.25
2020-11-25 23:00:00+01:00,2130.0,5567.5,80.0,1609.0,339.0,47.05
2020-11-26 00:00:00+01:00,2110.0,5143.5,35.0,1415.5,339.0,44.71
2020-11-26 01:00:00+01:00,2115.0,4584.5,20.0,948.0,339.0,45.55
2020-11-26 02:00:00+01:00,2105.0,4504.5,35.0,952.5,339.0,43.25
2020-11-26 04:00:00+01:00,2095.0,4381.0,35.0,921.5,339.0,29.27
2020-11-26 05:00:00+01:00,2090.0,4427.0,35.0,1015.0,339.0,31.3
2020-11-26 06:00:00+01:00,2085.0,4801.5,61.0,1325.5,339.0,46.03
2020-11-26 07:00:00+01:00,2085.0,5235.0,61.0,1535.5,339.0,58.18
2020-11-26 08:00:00+01:00,2375.0,5949.0,35.0,1482.0,339.0,68.45
2020-11-26 09:00:00+01:00,2865.0,6284.5,110.0,1396.5,339.0,62.01
2020-11-26 10:00:00+01:00,3235.0,6454.5,15.0,1407.5,339.0,62.01
2020-11-26 11:00:00+01:00,3415.0,6471.5,15.0,1376.0,339.0,51.64
2020-11-26 12:00:00+01:00,3435.0,6517.0,35.0,1311.5,339.0,52.06
2020-11-26 13:00:00+01:00,3310.0,6462.5,96.0,1285.0,339.0,51.22
2020-11-26 14:00:00+01:00,3030.0,6350.0,96.0,1286.0,339.0,51.9
2020-11-26 15:00:00+01:00,2525.0,6310.0,35.0,1274.0,339.0,60.71
2020-11-26 16:00:00+01:00,2020.0,6331.0,51.0,1312.5,329.0,69.25
2020-11-26 17:00:00+01:00,1840.0,6630.5,65.0,1442.0,329.0,79.05
2020-11-26 18:00:00+01:00,1840.0,6896.5,555.0,1551.5,329.0,79.24
2020-11-26 19:00:00+01:00,1825.0,6907.0,218.0,1571.5,329.0,82.6
2020-11-26 20:00:00+01:00,1795.0,6725.5,97.0,1563.0,329.0,76.62
2020-11-26 21:00:00+01:00,1785.0,6325.5,81.0,1574.0,329.0,65.24
2020-11-26 22:00:00+01:00,1760.0,5706.5,106.0,1573.5,324.0,53.39
