Date,Mandatory_Hydro,Renewables,System Load,imports,export,SMP
2021-01-03 01:00:00+01:00,0.0,1540.0,4431.5,524.0,339.0,46.11
2021-01-03 02:00:00+01:00,0.0,1600.0,4247.0,524.0,339.0,43.0
2021-01-03 03:00:00+01:00,0.0,1650.0,4129.0,509.0,339.0,35.0
2021-01-03 04:00:00+01:00,0.0,1630.0,4109.0,504.0,339.0,28.54
2021-01-03 05:00:00+01:00,26.0,1610.0,4191.0,794.0,339.0,16.2
2021-01-03 06:00:00+01:00,26.0,1580.0,4294.0,1119.0,339.0,20.11
2021-01-03 07:00:00+01:00,56.0,1645.0,4614.0,1134.0,339.0,22.12
2021-01-03 08:00:00+01:00,95.0,1865.0,5007.5,1089.0,339.0,36.97
2021-01-03 09:00:00+01:00,36.0,2110.0,5370.0,1089.0,339.0,41.07
2021-01-03 10:00:00+01:00,30.0,2300.0,5673.5,1074.0,349.0,44.49
2021-01-03 11:00:00+01:00,30.0,2375.0,5833.0,1089.0,349.0,49.0
2021-01-03 12:00:00+01:00,89.0,2355.0,5750.0,1039.0,349.0,49.0
2021-01-03 13:00:00+01:00,61.0,2195.0,5372.0,999.0,349.0,44.4
2021-01-03 14:00:00+01:00,26.0,1875.0,5364.5,1099.0,349.0,38.55
2021-01-03 15:00:00+01:00,145.0,1500.0,5343.0,1109.0,339.0,43.73
2021-01-03 16:00:00+01:00,264.0,1345.0,5656.0,1209.0,354.0,45.53
2021-01-03 17:00:00+01:00,497.0,1350.0,6179.0,1359.0,339.0,49.92
2021-01-03 18:00:00+01:00,437.0,1350.0,6326.0,1364.0,339.0,58.0
2021-01-03 19:00:00+01:00,110.0,1365.0,6246.0,1369.0,339.0,59.5
2021-01-03 20:00:00+01:00,96.0,1395.0,5934.5,1389.0,339.0,61.09
2021-01-03 21:00:00+01:00,111.0,1415.0,5461.5,1254.0,339.0,60.0
2021-01-03 22:00:00+01:00,71.0,1420.0,5065.0,1149.0,339.0,53.78
2021-01-03 23:00:00+01:00,0.0,1405.0,4642.0,1104.0,339.0,49.0
2021-01-04 00:00:00+01:00,0.0,1480.0,4079.0,524.0,339.0,48.13
2021-01-04 01:00:00+01:00,0.0,1525.0,3987.5,524.0,339.0,46.85
2021-01-04 02:00:00+01:00,0.0,1585.0,3874.5,524.0,339.0,20.0
2021-01-04 03:00:00+01:00,0.0,1645.0,3834.0,509.0,339.0,3.0
2021-01-04 04:00:00+01:00,0.0,1705.0,3977.0,544.0,339.0,1.5
2021-01-04 05:00:00+01:00,26.0,1755.0,4428.5,799.0,339.0,3.0
2021-01-04 06:00:00+01:00,26.0,1795.0,5118.0,1134.0,339.0,23.58
2021-01-04 07:00:00+01:00,94.0,1880.0,5613.0,1154.0,339.0,53.64
2021-01-04 08:00:00+01:00,149.0,2055.0,5955.5,1109.0,339.0,52.54
2021-01-04 09:00:00+01:00,89.0,2140.0,6076.0,1079.0,339.0,56.32
2021-01-04 10:00:00+01:00,69.0,2155.0,6115.0,1059.0,349.0,68.24
2021-01-04 11:00:00+01:00,66.0,2200.0,6171.0,1099.0,349.0,65.97
2021-01-04 12:00:00+01:00,127.0,2240.0,6135.5,1049.0,349.0,63.9
2021-01-04 13:00:00+01:00,99.0,2265.0,5978.0,1014.0,349.0,62.3
2021-01-04 14:00:00+01:00,64.0,2210.0,6010.5,1124.0,349.0,48.87
2021-01-04 15:00:00+01:00,168.0,2050.0,5989.5,1134.0,339.0,48.87
2021-01-04 16:00:00+01:00,256.0,1920.0,6299.5,1229.0,354.0,48.87
2021-01-04 17:00:00+01:00,442.0,1850.0,6721.0,1379.0,339.0,53.64
2021-01-04 18:00:00+01:00,507.0,1790.0,6914.0,1379.0,339.0,67.02
2021-01-04 19:00:00+01:00,297.0,1730.0,6815.0,1379.0,339.0,71.05
2021-01-04 20:00:00+01:00,96.0,1690.0,6467.0,1399.0,339.0,70.18
2021-01-04 21:00:00+01:00,111.0,1700.0,5841.5,1264.0,339.0,65.0
2021-01-04 22:00:00+01:00,71.0,1710.0,5430.0,1159.0,339.0,49.18
2021-01-04 23:00:00+01:00,0.0,1700.0,5008.0,1114.0,339.0,46.6
2021-01-05 00:00:00+01:00,355.0,1935.0,4355.5,534.0,194.0,48.87
2021-01-05 01:00:00+01:00,355.0,1820.0,4284.5,554.0,259.0,22.72
2021-01-05 02:00:00+01:00,355.0,1700.0,4155.5,529.0,259.0,22.39
2021-01-05 03:00:00+01:00,355.0,1580.0,4109.0,499.0,259.0,19.0
2021-01-05 04:00:00+01:00,355.0,1480.0,4232.5,534.0,259.0,17.57
2021-01-05 05:00:00+01:00,397.0,1425.0,4565.5,789.0,259.0,29.8
2021-01-05 06:00:00+01:00,477.0,1365.0,5003.5,1069.0,259.0,49.53
2021-01-05 07:00:00+01:00,507.0,1450.0,5575.0,1054.0,259.0,58.15
2021-01-05 08:00:00+01:00,471.0,1825.0,6068.0,979.0,299.0,61.09
2021-01-05 09:00:00+01:00,487.0,2275.0,6390.0,1024.0,339.0,65.07
2021-01-05 10:00:00+01:00,581.0,2525.0,6487.0,999.0,349.0,66.98
2021-01-05 11:00:00+01:00,581.0,2590.0,6548.0,1034.0,349.0,58.54
2021-01-05 12:00:00+01:00,640.0,2530.0,6458.0,989.0,349.0,58.2
2021-01-05 13:00:00+01:00,640.0,2265.0,6248.0,964.0,349.0,56.7
2021-01-05 14:00:00+01:00,577.0,1795.0,6233.5,1069.0,349.0,56.4
2021-01-05 15:00:00+01:00,551.0,1310.0,6170.5,1034.0,339.0,56.7
2021-01-05 16:00:00+01:00,736.0,1100.0,6436.5,1169.0,354.0,59.5
2021-01-05 17:00:00+01:00,952.0,1060.0,6856.5,1294.0,339.0,61.09
2021-01-05 18:00:00+01:00,833.0,1025.0,6877.0,1284.0,339.0,68.32
2021-01-05 19:00:00+01:00,706.0,1030.0,6779.5,1309.0,339.0,66.77
2021-01-05 20:00:00+01:00,657.0,1025.0,6355.0,1294.0,339.0,64.33
2021-01-05 21:00:00+01:00,577.0,1000.0,5716.0,1184.0,339.0,61.32
2021-01-05 22:00:00+01:00,397.0,955.0,5204.0,1124.0,339.0,49.77
2021-01-05 23:00:00+01:00,200.0,945.0,4785.5,1099.0,339.0,43.22
2021-01-06 00:00:00+01:00,300.0,895.0,4356.5,479.0,339.0,48.31
2021-01-06 01:00:00+01:00,119.0,900.0,4301.0,514.0,339.0,53.29
2021-01-06 02:00:00+01:00,0.0,900.0,4157.0,489.0,339.0,52.6
2021-01-06 03:00:00+01:00,0.0,885.0,4059.0,469.0,339.0,50.6
2021-01-06 04:00:00+01:00,0.0,885.0,4085.0,509.0,339.0,49.0
2021-01-06 05:00:00+01:00,300.0,905.0,4260.5,769.0,339.0,47.2
2021-01-06 06:00:00+01:00,300.0,915.0,4445.5,1059.0,339.0,49.3
2021-01-06 07:00:00+01:00,514.0,1055.0,4705.0,1034.0,339.0,55.0
2021-01-06 08:00:00+01:00,885.0,1420.0,5066.0,989.0,339.0,53.29
2021-01-06 09:00:00+01:00,902.0,1785.0,5320.0,1019.0,339.0,47.93
2021-01-06 10:00:00+01:00,895.0,2040.0,5691.0,1024.0,349.0,47.93
2021-01-06 11:00:00+01:00,858.0,2170.0,5917.0,1024.0,349.0,51.4
2021-01-06 12:00:00+01:00,859.0,2155.0,5784.5,989.0,349.0,53.29
2021-01-06 13:00:00+01:00,490.0,2035.0,5390.0,949.0,349.0,52.77
2021-01-06 14:00:00+01:00,447.0,1695.0,5365.5,1064.0,349.0,53.29
2021-01-06 15:00:00+01:00,828.0,1340.0,5354.0,1024.0,339.0,56.14
2021-01-06 16:00:00+01:00,842.0,1225.0,5702.0,1159.0,354.0,52.14
2021-01-06 17:00:00+01:00,1120.0,1280.0,6066.5,1289.0,339.0,56.14
2021-01-06 18:00:00+01:00,1020.0,1370.0,6162.0,1289.0,339.0,56.14
2021-01-06 19:00:00+01:00,838.0,1435.0,6065.5,1314.0,339.0,55.8
2021-01-06 20:00:00+01:00,607.0,1480.0,5865.0,1304.0,339.0,56.14
2021-01-06 21:00:00+01:00,371.0,1530.0,5459.0,1199.0,339.0,53.29
2021-01-06 22:00:00+01:00,371.0,1610.0,5164.0,1139.0,339.0,56.14
2021-01-06 23:00:00+01:00,181.0,1675.0,4734.0,1109.0,339.0,56.14
2021-01-07 00:00:00+01:00,155.0,1620.0,4257.0,519.0,339.0,53.29
2021-01-07 01:00:00+01:00,155.0,1655.0,4205.5,544.0,339.0,20.68
2021-01-07 02:00:00+01:00,155.0,1655.0,4087.5,524.0,339.0,12.72
2021-01-07 03:00:00+01:00,145.0,1630.0,4035.0,509.0,339.0,12.16
2021-01-07 04:00:00+01:00,155.0,1635.0,4133.0,539.0,339.0,9.53
2021-01-07 05:00:00+01:00,155.0,1665.0,4569.0,794.0,339.0,17.43
2021-01-07 06:00:00+01:00,155.0,1690.0,5057.5,1079.0,339.0,26.75
2021-01-07 07:00:00+01:00,556.0,1795.0,5616.0,1064.0,339.0,56.84
2021-01-07 08:00:00+01:00,678.0,2115.0,6106.0,1009.0,339.0,47.52
2021-01-07 09:00:00+01:00,694.0,2445.0,6347.5,1039.0,339.0,48.1
2021-01-07 10:00:00+01:00,688.0,2630.0,6455.0,1014.0,349.0,48.67
2021-01-07 11:00:00+01:00,688.0,2690.0,6475.0,1044.0,349.0,47.52
2021-01-07 12:00:00+01:00,689.0,2625.0,6387.0,1009.0,349.0,47.52
2021-01-07 13:00:00+01:00,571.0,2400.0,6166.0,959.0,349.0,46.64
2021-01-07 14:00:00+01:00,526.0,2060.0,6184.5,1079.0,349.0,46.64
2021-01-07 15:00:00+01:00,663.0,1730.0,6172.0,1044.0,339.0,47.52
2021-01-07 16:00:00+01:00,837.0,1595.0,6328.5,1179.0,354.0,49.6
2021-01-07 17:00:00+01:00,1115.0,1610.0,6830.0,1299.0,339.0,55.08
2021-01-07 18:00:00+01:00,1025.0,1620.0,6861.0,1299.0,339.0,77.47
2021-01-07 19:00:00+01:00,853.0,1645.0,6717.0,1319.0,339.0,80.41
2021-01-07 20:00:00+01:00,781.0,1670.0,6399.5,1304.0,339.0,77.09
2021-01-07 21:00:00+01:00,681.0,1730.0,5796.5,1204.0,339.0,57.39
2021-01-07 22:00:00+01:00,451.0,1800.0,5516.0,1139.0,339.0,48.99
2021-01-07 23:00:00+01:00,325.0,1860.0,5086.0,1119.0,339.0,46.64
2021-01-08 00:00:00+01:00,265.0,2090.0,4596.5,544.0,349.0,42.54
2021-01-08 01:00:00+01:00,265.0,2140.0,4504.5,574.0,359.0,30.0
2021-01-08 02:00:00+01:00,165.0,2190.0,4376.5,554.0,359.0,24.39
2021-01-08 03:00:00+01:00,150.0,2230.0,4305.0,544.0,369.0,21.03
2021-01-08 04:00:00+01:00,150.0,2260.0,4403.0,579.0,369.0,18.25
2021-01-08 05:00:00+01:00,150.0,2290.0,4753.5,819.0,369.0,19.2
2021-01-08 06:00:00+01:00,165.0,2300.0,5203.0,1099.0,369.0,25.77
2021-01-08 07:00:00+01:00,339.0,2415.0,5779.5,1084.0,369.0,48.39
2021-01-08 08:00:00+01:00,405.0,2745.0,6326.0,1049.0,369.0,56.84
2021-01-08 09:00:00+01:00,345.0,3110.0,6724.0,1099.0,374.0,80.0
2021-01-08 10:00:00+01:00,325.0,3345.0,6954.5,1074.0,394.0,73.0
2021-01-08 11:00:00+01:00,337.0,3455.0,7090.0,1094.0,399.0,69.54
2021-01-08 12:00:00+01:00,372.0,3475.0,7114.0,1059.0,409.0,66.39
2021-01-08 13:00:00+01:00,306.0,3305.0,6730.0,994.0,409.0,64.79
2021-01-08 14:00:00+01:00,271.0,2965.0,6402.0,1079.0,399.0,62.1
2021-01-08 15:00:00+01:00,271.0,2605.0,6176.0,1074.0,389.0,66.0
2021-01-08 16:00:00+01:00,737.0,2425.0,6489.0,1199.0,384.0,69.0
2021-01-08 17:00:00+01:00,818.0,2400.0,6890.5,1324.0,379.0,70.0
2021-01-08 18:00:00+01:00,301.0,2380.0,6944.0,1319.0,379.0,84.0
2021-01-08 19:00:00+01:00,271.0,2380.0,6821.5,1339.0,379.0,84.0
2021-01-08 20:00:00+01:00,271.0,2370.0,6453.5,1324.0,379.0,83.06
2021-01-08 21:00:00+01:00,316.0,2340.0,5833.0,1219.0,379.0,70.0
2021-01-08 22:00:00+01:00,336.0,2320.0,5540.0,1159.0,369.0,53.09
2021-01-08 23:00:00+01:00,265.0,2250.0,5117.0,1129.0,369.0,51.0
2021-01-09 00:00:00+01:00,182.0,2595.0,4473.5,579.0,399.0,47.52
2021-01-09 01:00:00+01:00,72.0,2595.0,4371.5,604.0,399.0,26.92
2021-01-09 02:00:00+01:00,72.0,2555.0,4193.0,579.0,399.0,21.51
2021-01-09 03:00:00+01:00,72.0,2525.0,4099.0,559.0,389.0,21.04
2021-01-09 04:00:00+01:00,72.0,2470.0,4151.0,589.0,389.0,6.6
2021-01-09 05:00:00+01:00,72.0,2350.0,4350.0,819.0,374.0,18.15
2021-01-09 06:00:00+01:00,82.0,2175.0,4632.5,1089.0,354.0,32.17
2021-01-09 07:00:00+01:00,308.0,2080.0,5071.5,1064.0,339.0,51.39
2021-01-09 08:00:00+01:00,483.0,2260.0,5523.0,1014.0,339.0,52.56
2021-01-09 09:00:00+01:00,424.0,2495.0,5808.0,1039.0,339.0,55.95
2021-01-09 10:00:00+01:00,338.0,2590.0,6023.5,1039.0,349.0,63.97
2021-01-09 11:00:00+01:00,438.0,2560.0,6129.0,1034.0,349.0,67.71
2021-01-09 12:00:00+01:00,471.0,2440.0,6109.0,999.0,349.0,64.86
2021-01-09 13:00:00+01:00,343.0,2185.0,5735.0,949.0,349.0,67.01
2021-01-09 14:00:00+01:00,408.0,1755.0,5674.0,1064.0,349.0,62.31
2021-01-09 15:00:00+01:00,408.0,1315.0,5617.0,1024.0,339.0,60.0
2021-01-09 16:00:00+01:00,502.0,1120.0,5906.0,1159.0,354.0,60.0
2021-01-09 17:00:00+01:00,740.0,1105.0,6375.5,1289.0,339.0,62.78
2021-01-09 18:00:00+01:00,910.0,1080.0,6447.0,1284.0,339.0,69.92
2021-01-09 19:00:00+01:00,533.0,1095.0,6227.5,1309.0,339.0,71.99
2021-01-09 20:00:00+01:00,453.0,1115.0,5878.5,1294.0,339.0,68.95
2021-01-09 21:00:00+01:00,453.0,1150.0,5404.5,1189.0,339.0,62.66
2021-01-09 22:00:00+01:00,353.0,1185.0,5025.5,1129.0,339.0,59.0
2021-01-09 23:00:00+01:00,282.0,1200.0,4596.5,1099.0,339.0,56.53
2021-01-10 00:00:00+01:00,132.0,1145.0,4021.5,489.0,339.0,55.41
2021-01-10 01:00:00+01:00,132.0,1070.0,3894.0,519.0,339.0,53.88
2021-01-10 02:00:00+01:00,120.0,1090.0,3765.0,494.0,339.0,54.0
2021-01-10 03:00:00+01:00,119.0,1140.0,3648.0,479.0,339.0,53.14
2021-01-10 04:00:00+01:00,119.0,1185.0,3709.5,514.0,339.0,49.04
2021-01-10 05:00:00+01:00,120.0,1270.0,3801.5,769.0,339.0,48.45
2021-01-10 06:00:00+01:00,132.0,1370.0,3920.0,1059.0,339.0,49.07
2021-01-10 07:00:00+01:00,208.0,1580.0,4270.5,1044.0,339.0,52.5
2021-01-10 08:00:00+01:00,483.0,2015.0,4760.5,1009.0,339.0,56.2
2021-01-10 09:00:00+01:00,424.0,2465.0,5168.5,1059.0,339.0,46.78
2021-01-10 10:00:00+01:00,338.0,2745.0,5384.5,1034.0,349.0,48.28
2021-01-10 11:00:00+01:00,438.0,2905.0,5431.0,1044.0,349.0,54.0
2021-01-10 12:00:00+01:00,471.0,2945.0,5490.0,1029.0,349.0,48.28
2021-01-10 13:00:00+01:00,343.0,2780.0,5122.0,969.0,349.0,47.5
2021-01-10 14:00:00+01:00,408.0,2450.0,4996.0,1079.0,349.0,46.78
2021-01-10 15:00:00+01:00,408.0,2125.0,4922.0,1034.0,339.0,42.89
2021-01-10 16:00:00+01:00,435.0,1950.0,5133.5,1169.0,354.0,46.78
2021-01-10 17:00:00+01:00,929.0,1920.0,5730.0,1299.0,339.0,47.21
2021-01-10 18:00:00+01:00,829.0,1910.0,5781.0,1304.0,339.0,58.0
2021-01-10 19:00:00+01:00,492.0,1900.0,5704.5,1324.0,339.0,65.0
2021-01-10 20:00:00+01:00,453.0,1910.0,5543.5,1314.0,339.0,68.14
2021-01-10 21:00:00+01:00,453.0,1960.0,5082.5,1209.0,339.0,63.58
2021-01-10 22:00:00+01:00,353.0,2040.0,4721.5,1149.0,344.0,53.99
2021-01-10 23:00:00+01:00,132.0,2110.0,4300.5,1129.0,354.0,46.78
2021-01-11 00:00:00+01:00,32.0,2305.0,3965.0,559.0,219.0,46.78
2021-01-11 01:00:00+01:00,32.0,2365.0,3882.5,589.0,279.0,51.56
2021-01-11 02:00:00+01:00,32.0,2425.0,3795.5,574.0,384.0,35.0
2021-01-11 03:00:00+01:00,62.0,2430.0,3770.0,559.0,389.0,19.95
2021-01-11 04:00:00+01:00,64.0,2405.0,3893.0,579.0,379.0,19.95
2021-01-11 05:00:00+01:00,64.0,2395.0,4288.0,819.0,379.0,32.15
2021-01-11 06:00:00+01:00,64.0,2385.0,4893.0,1099.0,379.0,52.1
2021-01-11 07:00:00+01:00,429.0,2465.0,5399.5,1084.0,379.0,62.51
2021-01-11 08:00:00+01:00,520.0,2695.0,5696.0,1019.0,379.0,68.32
2021-01-11 09:00:00+01:00,446.0,2930.0,5793.0,1059.0,379.0,49.31
2021-01-11 10:00:00+01:00,446.0,3030.0,5848.0,1034.0,389.0,54.01
2021-01-11 11:00:00+01:00,445.0,3030.0,5867.0,1064.0,389.0,62.03
2021-01-11 12:00:00+01:00,480.0,2940.0,5842.0,1044.0,379.0,58.14
2021-01-11 13:00:00+01:00,425.0,2720.0,5652.0,979.0,369.0,62.06
2021-01-11 14:00:00+01:00,390.0,2415.0,5624.0,1089.0,359.0,65.99
2021-01-11 15:00:00+01:00,390.0,2165.0,5623.5,1049.0,349.0,68.86
2021-01-11 16:00:00+01:00,537.0,2060.0,5887.5,1179.0,359.0,61.23
2021-01-11 17:00:00+01:00,959.0,2065.0,6323.5,1309.0,349.0,62.03
2021-01-11 18:00:00+01:00,819.0,2065.0,6344.0,1309.0,349.0,53.68
2021-01-11 19:00:00+01:00,677.0,2050.0,6303.0,1329.0,349.0,53.68
2021-01-11 20:00:00+01:00,582.0,2075.0,5995.5,1314.0,349.0,53.68
2021-01-11 21:00:00+01:00,545.0,2105.0,5404.0,1214.0,349.0,53.68
2021-01-11 22:00:00+01:00,165.0,2115.0,5036.0,1149.0,349.0,47.06
2021-01-11 23:00:00+01:00,64.0,2130.0,4607.0,1129.0,359.0,47.06
2021-01-12 00:00:00+01:00,96.0,1960.0,4293.5,534.0,339.0,45.5
2021-01-12 01:00:00+01:00,96.0,1940.0,4221.5,564.0,339.0,24.37
2021-01-12 02:00:00+01:00,96.0,1910.0,4118.5,539.0,339.0,20.78
2021-01-12 03:00:00+01:00,126.0,1870.0,4078.0,519.0,339.0,22.07
2021-01-12 04:00:00+01:00,128.0,1820.0,4227.0,549.0,339.0,21.71
2021-01-12 05:00:00+01:00,128.0,1775.0,4656.5,799.0,339.0,22.7
2021-01-12 06:00:00+01:00,128.0,1720.0,5279.5,1079.0,339.0,30.36
2021-01-12 07:00:00+01:00,408.0,1735.0,5738.5,1064.0,339.0,52.01
2021-01-12 08:00:00+01:00,489.0,1910.0,6078.0,1009.0,339.0,56.38
2021-01-12 09:00:00+01:00,314.0,2105.0,6216.0,1034.0,339.0,66.39
2021-01-12 10:00:00+01:00,394.0,2245.0,6294.5,1009.0,349.0,70.57
2021-01-12 11:00:00+01:00,394.0,2330.0,6329.0,1019.0,349.0,69.13
2021-01-12 12:00:00+01:00,394.0,2375.0,6252.5,999.0,349.0,68.54
2021-01-12 13:00:00+01:00,478.0,2290.0,6041.0,959.0,349.0,67.77
2021-01-12 14:00:00+01:00,443.0,2060.0,6029.5,1079.0,349.0,57.55
2021-01-12 15:00:00+01:00,367.0,1760.0,5951.5,1039.0,339.0,63.7
2021-01-12 16:00:00+01:00,577.0,1620.0,6210.5,1174.0,354.0,63.63
2021-01-12 17:00:00+01:00,837.0,1585.0,6629.5,1299.0,339.0,66.78
2021-01-12 18:00:00+01:00,841.0,1550.0,6727.0,1314.0,339.0,73.08
2021-01-12 19:00:00+01:00,632.0,1530.0,6605.0,1319.0,339.0,73.64
2021-01-12 20:00:00+01:00,527.0,1530.0,6258.0,1304.0,339.0,70.92
2021-01-12 21:00:00+01:00,507.0,1535.0,5649.0,1194.0,339.0,66.14
2021-01-12 22:00:00+01:00,237.0,1570.0,5269.0,1139.0,339.0,46.32
2021-01-12 23:00:00+01:00,58.0,1565.0,4843.0,1109.0,339.0,42.12
2021-01-13 00:00:00+01:00,422.0,1400.0,4339.5,504.0,339.0,42.58
2021-01-13 01:00:00+01:00,487.0,1370.0,4283.0,534.0,339.0,47.75
2021-01-13 02:00:00+01:00,487.0,1360.0,4190.5,509.0,339.0,47.75
2021-01-13 03:00:00+01:00,487.0,1330.0,4149.0,489.0,339.0,47.75
2021-01-13 04:00:00+01:00,487.0,1300.0,4288.0,524.0,339.0,47.27
2021-01-13 05:00:00+01:00,552.0,1260.0,4728.5,779.0,339.0,47.75
2021-01-13 06:00:00+01:00,552.0,1230.0,5347.5,1069.0,339.0,61.4
2021-01-13 07:00:00+01:00,620.0,1325.0,5898.0,1054.0,339.0,71.2
2021-01-13 08:00:00+01:00,661.0,1670.0,6369.0,979.0,339.0,84.0
2021-01-13 09:00:00+01:00,987.0,2090.0,6580.5,1024.0,339.0,88.33
2021-01-13 10:00:00+01:00,1042.0,2350.0,6658.0,999.0,349.0,86.3
2021-01-13 11:00:00+01:00,1363.0,2460.0,6662.5,1014.0,349.0,81.55
2021-01-13 12:00:00+01:00,1398.0,2455.0,6555.0,994.0,349.0,66.23
2021-01-13 13:00:00+01:00,1382.0,2240.0,6318.0,949.0,349.0,59.92
2021-01-13 14:00:00+01:00,1347.0,1845.0,6286.0,1069.0,349.0,59.29
2021-01-13 15:00:00+01:00,1347.0,1405.0,6205.5,1034.0,339.0,69.97
2021-01-13 16:00:00+01:00,1347.0,1135.0,6384.0,1169.0,354.0,76.9
2021-01-13 17:00:00+01:00,1444.0,1085.0,6820.0,1289.0,339.0,81.79
2021-01-13 18:00:00+01:00,1534.0,1070.0,6917.0,1309.0,339.0,86.42
2021-01-13 19:00:00+01:00,1347.0,1075.0,6717.5,1309.0,339.0,87.69
2021-01-13 20:00:00+01:00,1272.0,1110.0,6348.5,1294.0,339.0,79.3
2021-01-13 21:00:00+01:00,1087.0,1150.0,5761.0,1189.0,339.0,69.45
2021-01-13 22:00:00+01:00,667.0,1210.0,5398.0,1129.0,339.0,64.26
2021-01-13 23:00:00+01:00,452.0,1300.0,4971.0,1099.0,339.0,61.81
2021-01-14 00:00:00+01:00,1044.0,1445.0,4497.0,509.0,339.0,52.22
2021-01-14 01:00:00+01:00,1044.0,1480.0,4461.0,534.0,339.0,22.51
2021-01-14 02:00:00+01:00,1044.0,1540.0,4314.0,519.0,339.0,10.0
2021-01-14 03:00:00+01:00,1044.0,1660.0,4263.0,509.0,339.0,2.08
2021-01-14 04:00:00+01:00,1134.0,1800.0,4385.0,554.0,339.0,2.01
2021-01-14 05:00:00+01:00,1344.0,1880.0,4812.5,809.0,339.0,2.0
2021-01-14 06:00:00+01:00,1354.0,1870.0,5521.5,1089.0,339.0,2.01
2021-01-14 07:00:00+01:00,1459.0,1930.0,6068.0,1069.0,339.0,20.08
2021-01-14 08:00:00+01:00,1449.0,2265.0,6636.0,1009.0,339.0,47.27
2021-01-14 09:00:00+01:00,1465.0,2585.0,6923.5,1029.0,339.0,61.46
2021-01-14 10:00:00+01:00,1445.0,2625.0,7048.0,999.0,349.0,56.86
2021-01-14 11:00:00+01:00,1445.0,2535.0,7087.0,1029.0,349.0,56.86
2021-01-14 12:00:00+01:00,1480.0,2395.0,6982.0,989.0,349.0,59.55
2021-01-14 13:00:00+01:00,1464.0,2215.0,6767.0,969.0,349.0,57.05
2021-01-14 14:00:00+01:00,1429.0,1955.0,6802.5,1079.0,349.0,57.43
2021-01-14 15:00:00+01:00,1429.0,1660.0,6725.0,1044.0,339.0,64.1
2021-01-14 16:00:00+01:00,1524.0,1585.0,6888.0,1184.0,354.0,71.09
2021-01-14 17:00:00+01:00,1618.0,1705.0,7317.5,1309.0,339.0,74.01
2021-01-14 18:00:00+01:00,1429.0,1780.0,7410.0,1324.0,339.0,82.38
2021-01-14 19:00:00+01:00,1429.0,1765.0,7256.5,1319.0,339.0,86.0
2021-01-14 20:00:00+01:00,1429.0,1770.0,6837.5,1314.0,339.0,80.15
2021-01-14 21:00:00+01:00,1429.0,1850.0,6166.5,1204.0,339.0,69.0
2021-01-14 22:00:00+01:00,1394.0,1950.0,5785.0,1149.0,339.0,50.58
2021-01-14 23:00:00+01:00,769.0,1930.0,5365.0,1119.0,339.0,30.7
2021-01-15 00:00:00+01:00,967.0,2055.0,4804.5,539.0,344.0,42.64
2021-01-15 01:00:00+01:00,943.0,1900.0,4748.0,549.0,349.0,35.0
2021-01-15 02:00:00+01:00,967.0,1820.0,4599.5,534.0,349.0,46.44
2021-01-15 03:00:00+01:00,1067.0,1910.0,4513.0,524.0,349.0,46.44
2021-01-15 04:00:00+01:00,1157.0,2010.0,4620.5,569.0,349.0,35.0
2021-01-15 05:00:00+01:00,1370.0,1975.0,5070.0,809.0,339.0,27.6
2021-01-15 06:00:00+01:00,1393.0,1900.0,5809.5,1069.0,339.0,45.0
2021-01-15 07:00:00+01:00,1536.0,1935.0,6434.0,1054.0,339.0,47.44
2021-01-15 08:00:00+01:00,1542.0,2270.0,7010.0,1009.0,339.0,56.89
2021-01-15 09:00:00+01:00,1543.0,2595.0,7290.0,1009.0,339.0,78.02
2021-01-15 10:00:00+01:00,1523.0,2690.0,7396.5,984.0,349.0,58.34
2021-01-15 11:00:00+01:00,1522.0,2610.0,7461.0,1019.0,349.0,58.4
2021-01-15 12:00:00+01:00,1557.0,2435.0,7364.0,989.0,349.0,65.0
2021-01-15 13:00:00+01:00,1541.0,2160.0,7120.0,909.0,349.0,68.85
2021-01-15 14:00:00+01:00,1506.0,1705.0,7273.0,1054.0,349.0,69.97
2021-01-15 15:00:00+01:00,1500.0,1235.0,7256.5,1034.0,339.0,77.14
2021-01-15 16:00:00+01:00,1565.0,975.0,7422.0,1139.0,339.0,76.98
2021-01-15 17:00:00+01:00,1655.0,930.0,7888.0,1224.0,339.0,82.0
2021-01-15 18:00:00+01:00,1468.0,890.0,7954.0,1184.0,339.0,97.04
2021-01-15 19:00:00+01:00,1468.0,850.0,7756.0,1169.0,339.0,98.02
2021-01-15 20:00:00+01:00,1468.0,820.0,7257.5,1174.0,339.0,94.38
2021-01-15 21:00:00+01:00,1468.0,785.0,6607.5,1109.0,339.0,77.2
2021-01-15 22:00:00+01:00,1433.0,790.0,6257.5,1074.0,339.0,67.18
2021-01-15 23:00:00+01:00,808.0,795.0,5832.0,1039.0,339.0,63.19
2021-01-16 00:00:00+01:00,967.0,810.0,4970.0,479.0,339.0,57.01
2021-01-16 01:00:00+01:00,943.0,860.0,4939.0,504.0,349.0,47.44
2021-01-16 02:00:00+01:00,967.0,900.0,4739.5,489.0,349.0,47.44
2021-01-16 03:00:00+01:00,967.0,970.0,4611.0,479.0,349.0,47.44
2021-01-16 04:00:00+01:00,967.0,1080.0,4678.0,524.0,349.0,47.44
2021-01-16 05:00:00+01:00,967.0,1185.0,4902.5,779.0,339.0,46.48
2021-01-16 06:00:00+01:00,1097.0,1275.0,5294.5,1049.0,339.0,46.48
2021-01-16 07:00:00+01:00,1265.0,1405.0,5982.5,1034.0,339.0,47.44
